chr	CO_start	CO_end	chr	CO_midpoint_Start	CO_midpoint_End	sample	
10	138805278	138806103	10	138805690	138805691	FBMB52_bowtie2_q5.bam.group	
1	7490071	7490302	1	7490186	7490187	FBMB53_bowtie2_q5.bam.group	
1	83401595	83401901	1	83401748	83401749	FBMB53_bowtie2_q5.bam.group	
1	225627622	225628480	1	225628051	225628052	FBMB53_bowtie2_q5.bam.group	
2	9548372	9550120	2	9549246	9549247	FBMB53_bowtie2_q5.bam.group	
4	177329175	177329495	4	177329335	177329336	FBMB53_bowtie2_q5.bam.group	
5	18702543	18703570	5	18703056	18703057	FBMB53_bowtie2_q5.bam.group	
5	197784700	197785669	5	197785184	197785185	FBMB53_bowtie2_q5.bam.group	
6	117443908	122075372	6	119759640	119759641	FBMB53_bowtie2_q5.bam.group	
7	170621904	171110848	7	170866376	170866377	FBMB53_bowtie2_q5.bam.group	
9	106413649	107151247	9	106782448	106782449	FBMB53_bowtie2_q5.bam.group	
9	15906104	15906290	9	15906197	15906198	FBMB53_bowtie2_q5.bam.group	
1	17828967	17830783	1	17829875	17829876	FBMB54_bowtie2_q5.bam.group	
3	173356689	173368469	3	173362579	173362580	FBMB54_bowtie2_q5.bam.group	
4	169899945	172597389	4	171248667	171248668	FBMB54_bowtie2_q5.bam.group	
5	6436281	6442155	5	6439218	6439219	FBMB54_bowtie2_q5.bam.group	
5	31939569	32186467	5	32063018	32063019	FBMB54_bowtie2_q5.bam.group	
5	172038402	172038499	5	172038450	172038451	FBMB54_bowtie2_q5.bam.group	
10	91095551	91099356	10	91097453	91097454	FBMB54_bowtie2_q5.bam.group	
1	66896054	66912846	1	66904450	66904451	FBMB61_bowtie2.bam_q5.bam.group	
3	147124845	147188909	3	147156877	147156878	FBMB61_bowtie2.bam_q5.bam.group	
3	212616326	228946158	3	220781242	220781243	FBMB61_bowtie2.bam_q5.bam.group	
5	151713085	151714247	5	151713666	151713667	FBMB61_bowtie2.bam_q5.bam.group	
5	183495924	183500100	5	183498012	183498013	FBMB61_bowtie2.bam_q5.bam.group	
8	172366129	172366832	8	172366480	172366481	FBMB61_bowtie2.bam_q5.bam.group	
9	17083805	17085325	9	17084565	17084566	FBMB61_bowtie2.bam_q5.bam.group	
9	141475952	141476072	9	141476012	141476013	FBMB61_bowtie2.bam_q5.bam.group	
10	5040301	5085742	10	5063021	5063022	FBMB61_bowtie2.bam_q5.bam.group	
1	9580085	9580160	1	9580122	9580123	FBMB62_bowtie2.bam_q5.bam.group	
1	251693143	251711469	1	251702306	251702307	FBMB62_bowtie2.bam_q5.bam.group	
4	14238582	14386105	4	14312343	14312344	FBMB62_bowtie2.bam_q5.bam.group	
4	169899945	172597389	4	171248667	171248668	FBMB62_bowtie2.bam_q5.bam.group	
5	59432364	61352145	5	60392254	60392255	FBMB62_bowtie2.bam_q5.bam.group	
7	5976423	5978049	7	5977236	5977237	FBMB62_bowtie2.bam_q5.bam.group	
7	129241984	129251340	7	129246662	129246663	FBMB62_bowtie2.bam_q5.bam.group	
9	28095120	28130035	9	28112577	28112578	FBMB62_bowtie2.bam_q5.bam.group	
9	141981900	141982551	9	141982225	141982226	FBMB62_bowtie2.bam_q5.bam.group	
1	12853425	12853989	1	12853707	12853708	FBMB63_bowtie2.bam_q5.bam.group	
2	219728290	219729828	2	219729059	219729060	FBMB63_bowtie2.bam_q5.bam.group	
3	10555926	10562639	3	10559282	10559283	FBMB63_bowtie2.bam_q5.bam.group	
3	212616326	228946158	3	220781242	220781243	FBMB63_bowtie2.bam_q5.bam.group	
4	173295060	173905899	4	173600479	173600480	FBMB63_bowtie2.bam_q5.bam.group	
5	176888937	176938052	5	176913494	176913495	FBMB63_bowtie2.bam_q5.bam.group	
8	103311040	103311636	8	103311338	103311339	FBMB63_bowtie2.bam_q5.bam.group	
8	165324805	165617632	8	165471218	165471219	FBMB63_bowtie2.bam_q5.bam.group	
10	132547842	132548122	10	132547982	132547983	FBMB63_bowtie2.bam_q5.bam.group	
1	281635259	281635405	1	281635332	281635333	FBMB67_bowtie2.bam_q5.bam.group	
2	22610142	22611645	2	22610893	22610894	FBMB67_bowtie2.bam_q5.bam.group	
3	11062464	11178201	3	11120332	11120333	FBMB67_bowtie2.bam_q5.bam.group	
3	167433816	167434022	3	167433919	167433920	FBMB67_bowtie2.bam_q5.bam.group	
8	169084367	169086780	8	169085573	169085574	FBMB67_bowtie2.bam_q5.bam.group	
9	8428647	8428820	9	8428733	8428734	FBMB67_bowtie2.bam_q5.bam.group	
9	133585704	133585763	9	133585733	133585734	FBMB67_bowtie2.bam_q5.bam.group	
10	139811253	139839987	10	139825620	139825621	FBMB67_bowtie2.bam_q5.bam.group	
1	268940498	269017232	1	268978865	268978866	FBMB68_bowtie2.bam_q5.bam.group	
2	33757920	33841570	2	33799745	33799746	FBMB68_bowtie2.bam_q5.bam.group	
2	232367477	232367857	2	232367667	232367668	FBMB68_bowtie2.bam_q5.bam.group	
3	5328988	5334287	3	5331637	5331638	FBMB68_bowtie2.bam_q5.bam.group	
4	19110927	19111848	4	19111387	19111388	FBMB68_bowtie2.bam_q5.bam.group	
5	16897792	16897973	5	16897882	16897883	FBMB68_bowtie2.bam_q5.bam.group	
6	150074175	151583327	6	150828751	150828752	FBMB68_bowtie2.bam_q5.bam.group	
7	15416486	15416804	7	15416645	15416646	FBMB68_bowtie2.bam_q5.bam.group	
7	165360066	165362433	7	165361249	165361250	FBMB68_bowtie2.bam_q5.bam.group	
8	109751767	109759919	8	109755843	109755844	FBMB68_bowtie2.bam_q5.bam.group	
9	152373852	152441513	9	152407682	152407683	FBMB68_bowtie2.bam_q5.bam.group	
10	4564895	4578716	10	4571805	4571806	FBMB68_bowtie2.bam_q5.bam.group	
1	22380863	22742413	1	22561638	22561639	FBMB69_bowtie2.bam_q5.bam.group	
2	143516338	143519459	2	143517898	143517899	FBMB69_bowtie2.bam_q5.bam.group	
2	215093210	215093816	2	215093513	215093514	FBMB69_bowtie2.bam_q5.bam.group	
3	15434624	15434903	3	15434763	15434764	FBMB69_bowtie2.bam_q5.bam.group	
3	161172525	161199253	3	161185889	161185890	FBMB69_bowtie2.bam_q5.bam.group	
4	2184967	2254332	4	2219649	2219650	FBMB69_bowtie2.bam_q5.bam.group	
5	4583169	4583446	5	4583307	4583308	FBMB69_bowtie2.bam_q5.bam.group	
6	117443908	122075372	6	119759640	119759641	FBMB69_bowtie2.bam_q5.bam.group	
8	160983168	160985559	8	160984363	160984364	FBMB69_bowtie2.bam_q5.bam.group	
9	141789653	141790024	9	141789838	141789839	FBMB69_bowtie2.bam_q5.bam.group	
10	10284504	10284542	10	10284523	10284524	FBMB69_bowtie2.bam_q5.bam.group	
1	39904249	39904947	1	39904598	39904599	FBMB7_bowtie2_q5.bam.group	
1	279940246	280214710	1	280077478	280077479	FBMB7_bowtie2_q5.bam.group	
2	9427493	9428108	2	9427800	9427801	FBMB7_bowtie2_q5.bam.group	
2	163417327	163418058	2	163417692	163417693	FBMB7_bowtie2_q5.bam.group	
3	11056424	11060448	3	11058436	11058437	FBMB7_bowtie2_q5.bam.group	
3	178151561	178151720	3	178151640	178151641	FBMB7_bowtie2_q5.bam.group	
5	22654723	22655548	5	22655135	22655136	FBMB7_bowtie2_q5.bam.group	
6	147137647	149201028	6	148169337	148169338	FBMB7_bowtie2_q5.bam.group	
7	153253228	153253514	7	153253371	153253372	FBMB7_bowtie2_q5.bam.group	
8	96933307	96934677	8	96933992	96933993	FBMB7_bowtie2_q5.bam.group	
10	4151939	4164752	10	4158345	4158346	FBMB7_bowtie2_q5.bam.group	
1	251162861	251163595	1	251163228	251163229	FBMB70_ATCACG_L003_bowtie2_q5.bam.group	
3	10465278	10466198	3	10465738	10465739	FBMB70_ATCACG_L003_bowtie2_q5.bam.group	
3	208794568	208794595	3	208794581	208794582	FBMB70_ATCACG_L003_bowtie2_q5.bam.group	
4	179081257	179089989	4	179085623	179085624	FBMB70_ATCACG_L003_bowtie2_q5.bam.group	
5	6454339	6455393	5	6454866	6454867	FBMB70_ATCACG_L003_bowtie2_q5.bam.group	
7	159857239	159857719	7	159857479	159857480	FBMB70_ATCACG_L003_bowtie2_q5.bam.group	
9	139698671	139699292	9	139698981	139698982	FBMB70_ATCACG_L003_bowtie2_q5.bam.group	
1	200435532	200435560	1	200435546	200435547	FBMB71_TTAGGC_L003_bowtie2_q5.bam.group	
1	258388592	258394743	1	258391667	258391668	FBMB71_TTAGGC_L003_bowtie2_q5.bam.group	
2	177154383	177154458	2	177154420	177154421	FBMB71_TTAGGC_L003_bowtie2_q5.bam.group	
3	5888505	6861933	3	6375219	6375220	FBMB71_TTAGGC_L003_bowtie2_q5.bam.group	
3	187474691	187475165	3	187474928	187474929	FBMB71_TTAGGC_L003_bowtie2_q5.bam.group	
4	155529450	155531717	4	155530583	155530584	FBMB71_TTAGGC_L003_bowtie2_q5.bam.group	
4	192408395	192408755	4	192408575	192408576	FBMB71_TTAGGC_L003_bowtie2_q5.bam.group	
6	142206921	142241576	6	142224248	142224249	FBMB71_TTAGGC_L003_bowtie2_q5.bam.group	
9	133268584	133276528	9	133272556	133272557	FBMB71_TTAGGC_L003_bowtie2_q5.bam.group	
1	93597314	93611251	1	93604282	93604283	FBMB72_ACTTGA_L003_bowtie2_q5.bam.group	
1	229858112	230918830	1	230388471	230388472	FBMB72_ACTTGA_L003_bowtie2_q5.bam.group	
1	253913157	253914016	1	253913586	253913587	FBMB72_ACTTGA_L003_bowtie2_q5.bam.group	
2	128181419	128181509	2	128181464	128181465	FBMB72_ACTTGA_L003_bowtie2_q5.bam.group	
2	233126553	233128449	2	233127501	233127502	FBMB72_ACTTGA_L003_bowtie2_q5.bam.group	
4	5454397	5454452	4	5454424	5454425	FBMB72_ACTTGA_L003_bowtie2_q5.bam.group	
4	185648177	185649262	4	185648719	185648720	FBMB72_ACTTGA_L003_bowtie2_q5.bam.group	
6	103133693	103133720	6	103133706	103133707	FBMB72_ACTTGA_L003_bowtie2_q5.bam.group	
7	141785029	141789864	7	141787446	141787447	FBMB72_ACTTGA_L003_bowtie2_q5.bam.group	
8	123521180	123528247	8	123524713	123524714	FBMB72_ACTTGA_L003_bowtie2_q5.bam.group	
9	138894493	138894826	9	138894659	138894660	FBMB72_ACTTGA_L003_bowtie2_q5.bam.group	
10	134494959	134495519	10	134495239	134495240	FBMB72_ACTTGA_L003_bowtie2_q5.bam.group	
1	17489541	17492613	1	17491077	17491078	FBMB73_GATCAG_L003_bowtie2_q5.bam.group	
1	295315688	295315802	1	295315745	295315746	FBMB73_GATCAG_L003_bowtie2_q5.bam.group	
4	27979137	27981015	4	27980076	27980077	FBMB73_GATCAG_L003_bowtie2_q5.bam.group	
4	169873911	172597389	4	171235650	171235651	FBMB73_GATCAG_L003_bowtie2_q5.bam.group	
6	95327087	95347237	6	95337162	95337163	FBMB73_GATCAG_L003_bowtie2_q5.bam.group	
6	159497075	163293304	6	161395189	161395190	FBMB73_GATCAG_L003_bowtie2_q5.bam.group	
7	52706987	52707005	7	52706996	52706997	FBMB73_GATCAG_L003_bowtie2_q5.bam.group	
8	25119347	25119597	8	25119472	25119473	FBMB73_GATCAG_L003_bowtie2_q5.bam.group	
9	12944783	12969962	9	12957372	12957373	FBMB73_GATCAG_L003_bowtie2_q5.bam.group	
10	116037330	116057096	10	116047213	116047214	FBMB73_GATCAG_L003_bowtie2_q5.bam.group	
10	138028301	138028953	10	138028627	138028628	FBMB73_GATCAG_L003_bowtie2_q5.bam.group	
1	15068599	15069073	1	15068836	15068837	FBMB75_GGCTAC_L003_bowtie2_q5.bam.group	
1	84409975	84413653	1	84411814	84411815	FBMB75_GGCTAC_L003_bowtie2_q5.bam.group	
1	275007710	275026071	1	275016890	275016891	FBMB75_GGCTAC_L003_bowtie2_q5.bam.group	
3	200877937	201139654	3	201008795	201008796	FBMB75_GGCTAC_L003_bowtie2_q5.bam.group	
4	9998571	10004760	4	10001665	10001666	FBMB75_GGCTAC_L003_bowtie2_q5.bam.group	
4	176227234	176496884	4	176362059	176362060	FBMB75_GGCTAC_L003_bowtie2_q5.bam.group	
6	152178638	152178801	6	152178719	152178720	FBMB75_GGCTAC_L003_bowtie2_q5.bam.group	
7	21799204	21799369	7	21799286	21799287	FBMB75_GGCTAC_L003_bowtie2_q5.bam.group	
7	166845910	166846449	7	166846179	166846180	FBMB75_GGCTAC_L003_bowtie2_q5.bam.group	
8	21814009	21814049	8	21814029	21814030	FBMB75_GGCTAC_L003_bowtie2_q5.bam.group	
8	118105465	118106873	8	118106169	118106170	FBMB75_GGCTAC_L003_bowtie2_q5.bam.group	
9	39392136	39392162	9	39392149	39392150	FBMB75_GGCTAC_L003_bowtie2_q5.bam.group	
10	86983286	86983456	10	86983371	86983372	FBMB75_GGCTAC_L003_bowtie2_q5.bam.group	
10	143932865	143933378	10	143933121	143933122	FBMB75_GGCTAC_L003_bowtie2_q5.bam.group	
1	66833943	66912846	1	66873394	66873395	FBMB76_ATCACG_L004_bowtie2_q5.bam.group	
1	246350850	246352702	1	246351776	246351777	FBMB76_ATCACG_L004_bowtie2_q5.bam.group	
2	13344271	13344599	2	13344435	13344436	FBMB76_ATCACG_L004_bowtie2_q5.bam.group	
3	4195919	4249708	3	4222813	4222814	FBMB76_ATCACG_L004_bowtie2_q5.bam.group	
4	7312052	7317068	4	7314560	7314561	FBMB76_ATCACG_L004_bowtie2_q5.bam.group	
4	169851439	169873887	4	169862663	169862664	FBMB76_ATCACG_L004_bowtie2_q5.bam.group	
5	172141852	172206232	5	172174042	172174043	FBMB76_ATCACG_L004_bowtie2_q5.bam.group	
8	69781135	69863397	8	69822266	69822267	FBMB76_ATCACG_L004_bowtie2_q5.bam.group	
9	27015269	27016154	9	27015711	27015712	FBMB76_ATCACG_L004_bowtie2_q5.bam.group	
10	138609468	138609836	10	138609652	138609653	FBMB76_ATCACG_L004_bowtie2_q5.bam.group	
1	52327456	52334281	1	52330868	52330869	FBMB77_TTAGGC_L004_bowtie2_q5.bam.group	
2	233424454	233424519	2	233424486	233424487	FBMB77_TTAGGC_L004_bowtie2_q5.bam.group	
3	178417507	178417643	3	178417575	178417576	FBMB77_TTAGGC_L004_bowtie2_q5.bam.group	
4	4865954	4866227	4	4866090	4866091	FBMB77_TTAGGC_L004_bowtie2_q5.bam.group	
4	212898325	227237904	4	220068114	220068115	FBMB77_TTAGGC_L004_bowtie2_q5.bam.group	
6	158480759	158480930	6	158480844	158480845	FBMB77_TTAGGC_L004_bowtie2_q5.bam.group	
7	165946925	165974047	7	165960486	165960487	FBMB77_TTAGGC_L004_bowtie2_q5.bam.group	
8	8470178	8471993	8	8471085	8471086	FBMB77_TTAGGC_L004_bowtie2_q5.bam.group	
8	160107010	160600220	8	160353615	160353616	FBMB77_TTAGGC_L004_bowtie2_q5.bam.group	
9	136301952	136302621	9	136302286	136302287	FBMB77_TTAGGC_L004_bowtie2_q5.bam.group	
10	146643886	146644169	10	146644027	146644028	FBMB77_TTAGGC_L004_bowtie2_q5.bam.group	
1	39334606	39336439	1	39335522	39335523	FBMB78_ACTTGA_L004_bowtie2_q5.bam.group	
1	248107938	248107985	1	248107961	248107962	FBMB78_ACTTGA_L004_bowtie2_q5.bam.group	
1	295192987	295193709	1	295193348	295193349	FBMB78_ACTTGA_L004_bowtie2_q5.bam.group	
2	174551887	174555523	2	174553705	174553706	FBMB78_ACTTGA_L004_bowtie2_q5.bam.group	
4	10643188	10643743	4	10643465	10643466	FBMB78_ACTTGA_L004_bowtie2_q5.bam.group	
6	17153690	17163283	6	17158486	17158487	FBMB78_ACTTGA_L004_bowtie2_q5.bam.group	
6	151984283	152175824	6	152080053	152080054	FBMB78_ACTTGA_L004_bowtie2_q5.bam.group	
9	26895141	26895250	9	26895195	26895196	FBMB78_ACTTGA_L004_bowtie2_q5.bam.group	
9	136671510	136672139	9	136671824	136671825	FBMB78_ACTTGA_L004_bowtie2_q5.bam.group	
10	71545392	71546621	10	71546006	71546007	FBMB78_ACTTGA_L004_bowtie2_q5.bam.group	
10	145187852	145188047	10	145187949	145187950	FBMB78_ACTTGA_L004_bowtie2_q5.bam.group	
1	110637662	110637676	1	110637669	110637670	FBMB79_GATCAG_L004_bowtie2_q5.bam.group	
4	4903143	4905004	4	4904073	4904074	FBMB79_GATCAG_L004_bowtie2_q5.bam.group	
5	6478031	6478513	5	6478272	6478273	FBMB79_GATCAG_L004_bowtie2_q5.bam.group	
5	190242823	190243060	5	190242941	190242942	FBMB79_GATCAG_L004_bowtie2_q5.bam.group	
6	133173932	133193678	6	133183805	133183806	FBMB79_GATCAG_L004_bowtie2_q5.bam.group	
7	93084106	93084165	7	93084135	93084136	FBMB79_GATCAG_L004_bowtie2_q5.bam.group	
7	173749301	173749739	7	173749520	173749521	FBMB79_GATCAG_L004_bowtie2_q5.bam.group	
1	173927712	173930624	1	173929168	173929169	FBMB8_bowtie2_q5.bam.group	
1	274991329	274993289	1	274992309	274992310	FBMB8_bowtie2_q5.bam.group	
2	19431902	19432088	2	19431995	19431996	FBMB8_bowtie2_q5.bam.group	
3	12528130	12532911	3	12530520	12530521	FBMB8_bowtie2_q5.bam.group	
4	14392887	14394729	4	14393808	14393809	FBMB8_bowtie2_q5.bam.group	
4	154271156	154274625	4	154272890	154272891	FBMB8_bowtie2_q5.bam.group	
5	140986422	140997435	5	140991928	140991929	FBMB8_bowtie2_q5.bam.group	
8	20671895	20675601	8	20673748	20673749	FBMB8_bowtie2_q5.bam.group	
9	21924393	21924676	9	21924534	21924535	FBMB8_bowtie2_q5.bam.group	
9	106413649	107151247	9	106782448	106782449	FBMB8_bowtie2_q5.bam.group	
2	70530878	70559507	2	70545192	70545193	FBMB80_TAGCTT_L004_bowtie2_q5.bam.group	
2	234805459	234820067	2	234812763	234812764	FBMB80_TAGCTT_L004_bowtie2_q5.bam.group	
3	7125181	7126218	3	7125699	7125700	FBMB80_TAGCTT_L004_bowtie2_q5.bam.group	
4	185734615	185752486	4	185743550	185743551	FBMB80_TAGCTT_L004_bowtie2_q5.bam.group	
5	37209090	37209137	5	37209113	37209114	FBMB80_TAGCTT_L004_bowtie2_q5.bam.group	
6	164678217	164678359	6	164678288	164678289	FBMB80_TAGCTT_L004_bowtie2_q5.bam.group	
9	39100389	39100433	9	39100411	39100412	FBMB80_TAGCTT_L004_bowtie2_q5.bam.group	
1	156155772	156156110	1	156155941	156155942	FBMB81_GGCTAC_L004_bowtie2_q5.bam.group	
1	224102457	224103323	1	224102890	224102891	FBMB81_GGCTAC_L004_bowtie2_q5.bam.group	
2	233395613	233395854	2	233395733	233395734	FBMB81_GGCTAC_L004_bowtie2_q5.bam.group	
3	149553855	149557879	3	149555867	149555868	FBMB81_GGCTAC_L004_bowtie2_q5.bam.group	
3	202557209	202558280	3	202557744	202557745	FBMB81_GGCTAC_L004_bowtie2_q5.bam.group	
4	189131288	189132041	4	189131664	189131665	FBMB81_GGCTAC_L004_bowtie2_q5.bam.group	
7	117361546	117363458	7	117362502	117362503	FBMB81_GGCTAC_L004_bowtie2_q5.bam.group	
8	5162142	5163830	8	5162986	5162987	FBMB81_GGCTAC_L004_bowtie2_q5.bam.group	
8	110714037	110716121	8	110715079	110715080	FBMB81_GGCTAC_L004_bowtie2_q5.bam.group	
10	5881559	5896080	10	5888819	5888820	FBMB81_GGCTAC_L004_bowtie2_q5.bam.group	
10	140921080	140942220	10	140931650	140931651	FBMB81_GGCTAC_L004_bowtie2_q5.bam.group	
1	23924747	23927617	1	23926182	23926183	FBMB9_bowtie2_q5.bam.group	
2	20107594	20108194	2	20107894	20107895	FBMB9_bowtie2_q5.bam.group	
3	6143199	6861933	3	6502566	6502567	FBMB9_bowtie2_q5.bam.group	
4	31343593	31348642	4	31346117	31346118	FBMB9_bowtie2_q5.bam.group	
5	31863336	31879222	5	31871279	31871280	FBMB9_bowtie2_q5.bam.group	
6	154728481	156458362	6	155593421	155593422	FBMB9_bowtie2_q5.bam.group	
7	165795450	165798636	7	165797043	165797044	FBMB9_bowtie2_q5.bam.group	
9	152443052	152443267	9	152443159	152443160	FBMB9_bowtie2_q5.bam.group	
9	7899720	8136747	9	8018233	8018234	FBMB9_bowtie2_q5.bam.group	
1	216700290	216700383	1	216700336	216700337	BBM13_bowtie2.bam_q5.bam.group	
2	4259588	4262363	2	4260975	4260976	BBM13_bowtie2.bam_q5.bam.group	
5	10113846	10116576	5	10115211	10115212	BBM13_bowtie2.bam_q5.bam.group	
6	150074175	151583327	6	150828751	150828752	BBM13_bowtie2.bam_q5.bam.group	
7	138272890	138284329	7	138278609	138278610	BBM13_bowtie2.bam_q5.bam.group	
8	4659108	4674386	8	4666747	4666748	BBM13_bowtie2.bam_q5.bam.group	
8	170280496	170280554	8	170280525	170280526	BBM13_bowtie2.bam_q5.bam.group	
9	2931657	6000645	9	4466151	4466152	BBM13_bowtie2.bam_q5.bam.group	
10	148506334	148513367	10	148509850	148509851	BBM13_bowtie2.bam_q5.bam.group	
1	179570787	179571916	1	179571351	179571352	BBM14_bowtie2.bam_q5.bam.group	
2	28873060	28887926	2	28880493	28880494	BBM14_bowtie2.bam_q5.bam.group	
2	209584662	209627555	2	209606108	209606109	BBM14_bowtie2.bam_q5.bam.group	
6	124803465	124804413	6	124803939	124803940	BBM14_bowtie2.bam_q5.bam.group	
7	162150174	162150238	7	162150206	162150207	BBM14_bowtie2.bam_q5.bam.group	
10	9589690	9597679	10	9593684	9593685	BBM14_bowtie2.bam_q5.bam.group	
1	12211098	12213027	1	12212062	12212063	BBM15_bowtie2.bam_q5.bam.group	
1	290591831	290598386	1	290595108	290595109	BBM15_bowtie2.bam_q5.bam.group	
2	205038653	205073692	2	205056172	205056173	BBM15_bowtie2.bam_q5.bam.group	
3	9434802	9435738	3	9435270	9435271	BBM15_bowtie2.bam_q5.bam.group	
4	177457228	178387021	4	177922124	177922125	BBM15_bowtie2.bam_q5.bam.group	
4	231525483	232238909	4	231882196	231882197	BBM15_bowtie2.bam_q5.bam.group	
8	3119340	4451469	8	3785404	3785405	BBM15_bowtie2.bam_q5.bam.group	
9	147516770	147517291	9	147517030	147517031	BBM15_bowtie2.bam_q5.bam.group	
1	21720163	21721398	1	21720780	21720781	BBM16_bowtie2.bam_q5.bam.group	
1	191893055	192026675	1	191959865	191959866	BBM16_bowtie2.bam_q5.bam.group	
2	180779614	190396563	2	185588088	185588089	BBM16_bowtie2.bam_q5.bam.group	
4	22711486	22711839	4	22711662	22711663	BBM16_bowtie2.bam_q5.bam.group	
5	14660231	14664457	5	14662344	14662345	BBM16_bowtie2.bam_q5.bam.group	
6	19385126	19387130	6	19386128	19386129	BBM16_bowtie2.bam_q5.bam.group	
7	155837529	155883762	7	155860645	155860646	BBM16_bowtie2.bam_q5.bam.group	
8	19319448	19466196	8	19392822	19392823	BBM16_bowtie2.bam_q5.bam.group	
9	7899873	8136747	9	8018310	8018311	BBM16_bowtie2.bam_q5.bam.group	
10	132531080	132531189	10	132531134	132531135	BBM16_bowtie2.bam_q5.bam.group	
1	22380863	22742413	1	22561638	22561639	BBM17_bowtie2.bam_q5.bam.group	
1	166796032	166801127	1	166798579	166798580	BBM17_bowtie2.bam_q5.bam.group	
1	279637630	279648424	1	279643027	279643028	BBM17_bowtie2.bam_q5.bam.group	
2	26875707	26882258	2	26878982	26878983	BBM17_bowtie2.bam_q5.bam.group	
2	160793598	160793650	2	160793624	160793625	BBM17_bowtie2.bam_q5.bam.group	
2	219600985	219654042	2	219627513	219627514	BBM17_bowtie2.bam_q5.bam.group	
3	168491802	168491944	3	168491873	168491874	BBM17_bowtie2.bam_q5.bam.group	
4	190386150	190387841	4	190386995	190386996	BBM17_bowtie2.bam_q5.bam.group	
6	111049178	111139909	6	111094543	111094544	BBM17_bowtie2.bam_q5.bam.group	
6	159228340	159229821	6	159229080	159229081	BBM17_bowtie2.bam_q5.bam.group	
7	10795404	10795682	7	10795543	10795544	BBM17_bowtie2.bam_q5.bam.group	
9	108348188	108348202	9	108348195	108348196	BBM17_bowtie2.bam_q5.bam.group	
10	4751378	4751776	10	4751577	4751578	BBM17_bowtie2.bam_q5.bam.group	
3	166796726	166796963	3	166796844	166796845	BBM18_bowtie2_q5.bam.group	
5	201235028	201238451	5	201236739	201236740	BBM18_bowtie2_q5.bam.group	
7	151965979	151980478	7	151973228	151973229	BBM18_bowtie2_q5.bam.group	
8	22831147	22844391	8	22837769	22837770	BBM18_bowtie2_q5.bam.group	
9	149034692	149035756	9	149035224	149035225	BBM18_bowtie2_q5.bam.group	
