chr	CO_start	CO_end	chr	CO_midpoint_Start	CO_midpoint_End	sample	
1	281635433	281635555	1	281635494	281635495	BBM67_GCCAAT_L008_bowtie2_q5.bam.group	
2	22610142	22611645	2	22610893	22610894	BBM67_GCCAAT_L008_bowtie2_q5.bam.group	
3	11062464	11178201	3	11120332	11120333	BBM67_GCCAAT_L008_bowtie2_q5.bam.group	
3	168758345	168759815	3	168759080	168759081	BBM67_GCCAAT_L008_bowtie2_q5.bam.group	
6	71682122	71703001	6	71692561	71692562	BBM67_GCCAAT_L008_bowtie2_q5.bam.group	
8	169115649	169121958	8	169118803	169118804	BBM67_GCCAAT_L008_bowtie2_q5.bam.group	
9	8449011	8449110	9	8449060	8449061	BBM67_GCCAAT_L008_bowtie2_q5.bam.group	
9	133585026	133586051	9	133585538	133585539	BBM67_GCCAAT_L008_bowtie2_q5.bam.group	
10	139453623	139796539	10	139625081	139625082	BBM67_GCCAAT_L008_bowtie2_q5.bam.group	
3	5299483	5317927	3	5308705	5308706	BBM68_CAGATC_L007_bowtie2_q5.bam.group	
8	109718606	109721023	8	109719814	109719815	BBM68_CAGATC_L007_bowtie2_q5.bam.group	
9	152373852	152441513	9	152407682	152407683	BBM68_CAGATC_L007_bowtie2_q5.bam.group	
1	268940498	269037631	1	268989064	268989065	BBM68_CAGATC_L008_bowtie2_q5.bam.group	
3	5321988	5324372	3	5323180	5323181	BBM68_CAGATC_L008_bowtie2_q5.bam.group	
4	19110927	19111848	4	19111387	19111388	BBM68_CAGATC_L008_bowtie2_q5.bam.group	
4	192197898	192198001	4	192197949	192197950	BBM68_CAGATC_L008_bowtie2_q5.bam.group	
5	16897792	16897973	5	16897882	16897883	BBM68_CAGATC_L008_bowtie2_q5.bam.group	
8	109762221	109774595	8	109768408	109768409	BBM68_CAGATC_L008_bowtie2_q5.bam.group	
9	152373852	152441513	9	152407682	152407683	BBM68_CAGATC_L008_bowtie2_q5.bam.group	
10	142077252	142077444	10	142077348	142077349	BBM68_CAGATC_L008_bowtie2_q5.bam.group	
1	22380863	22742413	1	22561638	22561639	BBM69_CTTGTA_L007_bowtie2_q5.bam.group	
2	143514434	143519459	2	143516946	143516947	BBM69_CTTGTA_L007_bowtie2_q5.bam.group	
2	215093816	215118782	2	215106299	215106300	BBM69_CTTGTA_L007_bowtie2_q5.bam.group	
3	15434421	15434903	3	15434662	15434663	BBM69_CTTGTA_L007_bowtie2_q5.bam.group	
3	159763427	160077253	3	159920340	159920341	BBM69_CTTGTA_L007_bowtie2_q5.bam.group	
3	190781844	190783140	3	190782492	190782493	BBM69_CTTGTA_L007_bowtie2_q5.bam.group	
3	195599925	228946158	3	212273041	212273042	BBM69_CTTGTA_L007_bowtie2_q5.bam.group	
4	2183047	2183312	4	2183179	2183180	BBM69_CTTGTA_L007_bowtie2_q5.bam.group	
5	4583169	4584128	5	4583648	4583649	BBM69_CTTGTA_L007_bowtie2_q5.bam.group	
6	122077067	122077099	6	122077083	122077084	BBM69_CTTGTA_L007_bowtie2_q5.bam.group	
8	160983168	160985559	8	160984363	160984364	BBM69_CTTGTA_L007_bowtie2_q5.bam.group	
9	141789653	141790252	9	141789952	141789953	BBM69_CTTGTA_L007_bowtie2_q5.bam.group	
10	10284191	10284278	10	10284234	10284235	BBM69_CTTGTA_L007_bowtie2_q5.bam.group	
1	75957819	75960331	1	75959075	75959076	BBM7_bowtie2.bam_q5.bam.group	
1	279567733	279567847	1	279567790	279567791	BBM7_bowtie2.bam_q5.bam.group	
4	27971276	27977614	4	27974445	27974446	BBM7_bowtie2.bam_q5.bam.group	
4	172765473	172771679	4	172768576	172768577	BBM7_bowtie2.bam_q5.bam.group	
7	127891656	127892849	7	127892252	127892253	BBM7_bowtie2.bam_q5.bam.group	
8	71812068	71822251	8	71817159	71817160	BBM7_bowtie2.bam_q5.bam.group	
1	293497132	294847767	1	294172449	294172450	BBM70_CGATGT_L007_bowtie2_q5.bam.group	
2	20382974	20392309	2	20387641	20387642	BBM70_CGATGT_L007_bowtie2_q5.bam.group	
3	7222310	7222608	3	7222459	7222460	BBM70_CGATGT_L007_bowtie2_q5.bam.group	
4	177058832	177058990	4	177058911	177058912	BBM70_CGATGT_L007_bowtie2_q5.bam.group	
5	175607165	175607655	5	175607410	175607411	BBM70_CGATGT_L007_bowtie2_q5.bam.group	
6	36920656	36920715	6	36920685	36920686	BBM70_CGATGT_L007_bowtie2_q5.bam.group	
8	4475820	4475873	8	4475846	4475847	BBM70_CGATGT_L007_bowtie2_q5.bam.group	
9	147503637	147503996	9	147503816	147503817	BBM70_CGATGT_L007_bowtie2_q5.bam.group	
2	17351462	17352102	2	17351782	17351783	BBM71_TGACCA_L007_bowtie2_q5.bam.group	
3	176562071	176563147	3	176562609	176562610	BBM71_TGACCA_L007_bowtie2_q5.bam.group	
6	112957535	112959209	6	112958372	112958373	BBM71_TGACCA_L007_bowtie2_q5.bam.group	
9	22059436	22069483	9	22064459	22064460	BBM71_TGACCA_L007_bowtie2_q5.bam.group	
9	135860489	135863522	9	135862005	135862006	BBM71_TGACCA_L007_bowtie2_q5.bam.group	
10	116228637	116228666	10	116228651	116228652	BBM71_TGACCA_L007_bowtie2_q5.bam.group	
1	256939985	256958209	1	256949097	256949098	BBM72_ACAGTG_L007_bowtie2_q5.bam.group	
6	132393135	132393215	6	132393175	132393176	BBM72_ACAGTG_L007_bowtie2_q5.bam.group	
7	9270541	9280081	7	9275311	9275312	BBM72_ACAGTG_L007_bowtie2_q5.bam.group	
7	161337720	161337869	7	161337794	161337795	BBM72_ACAGTG_L007_bowtie2_q5.bam.group	
9	2931657	6000645	9	4466151	4466152	BBM72_ACAGTG_L007_bowtie2_q5.bam.group	
10	146966547	146967412	10	146966979	146966980	BBM72_ACAGTG_L007_bowtie2_q5.bam.group	
1	21982817	21983253	1	21983035	21983036	BBM73_GCCAAT_L007_bowtie2_q5.bam.group	
2	232615178	232649210	2	232632194	232632195	BBM73_GCCAAT_L007_bowtie2_q5.bam.group	
3	10465278	10466198	3	10465738	10465739	BBM73_GCCAAT_L007_bowtie2_q5.bam.group	
3	149688967	149689426	3	149689196	149689197	BBM73_GCCAAT_L007_bowtie2_q5.bam.group	
4	2888154	2891424	4	2889789	2889790	BBM73_GCCAAT_L007_bowtie2_q5.bam.group	
4	236731702	236731811	4	236731756	236731757	BBM73_GCCAAT_L007_bowtie2_q5.bam.group	
6	20984727	20988969	6	20986848	20986849	BBM73_GCCAAT_L007_bowtie2_q5.bam.group	
8	12463297	12476350	8	12469823	12469824	BBM73_GCCAAT_L007_bowtie2_q5.bam.group	
9	7773306	7773377	9	7773341	7773342	BBM73_GCCAAT_L007_bowtie2_q5.bam.group	
9	108429445	108430662	9	108430053	108430054	BBM73_GCCAAT_L007_bowtie2_q5.bam.group	
1	186593412	243800488	1	215196950	215196951	BBM74_CAGATC_L007_bowtie2_q5.bam.group	
1	293328955	293409076	1	293369015	293369016	BBM74_CAGATC_L007_bowtie2_q5.bam.group	
2	5997304	5998069	2	5997686	5997687	BBM74_CAGATC_L007_bowtie2_q5.bam.group	
6	102413868	102414619	6	102414243	102414244	BBM74_CAGATC_L007_bowtie2_q5.bam.group	
7	5325268	5326098	7	5325683	5325684	BBM74_CAGATC_L007_bowtie2_q5.bam.group	
9	142592678	142592688	9	142592683	142592684	BBM74_CAGATC_L007_bowtie2_q5.bam.group	
1	271274210	271311840	1	271293025	271293026	BBM75_CTTGTA_L007_bowtie2_q5.bam.group	
3	47236452	47268206	3	47252329	47252330	BBM75_CTTGTA_L007_bowtie2_q5.bam.group	
3	206958973	207735201	3	207347087	207347088	BBM75_CTTGTA_L007_bowtie2_q5.bam.group	
4	2526167	2547925	4	2537046	2537047	BBM75_CTTGTA_L007_bowtie2_q5.bam.group	
4	151737024	151746994	4	151742009	151742010	BBM75_CTTGTA_L007_bowtie2_q5.bam.group	
8	15942110	15953158	8	15947634	15947635	BBM75_CTTGTA_L007_bowtie2_q5.bam.group	
9	149745338	149756512	9	149750925	149750926	BBM75_CTTGTA_L007_bowtie2_q5.bam.group	
10	4682877	4687770	10	4685323	4685324	BBM75_CTTGTA_L007_bowtie2_q5.bam.group	
1	14452936	14453039	1	14452987	14452988	BBM76_CGATGT_L006_bowtie2_q5.bam.group	
1	108289413	108289457	1	108289435	108289436	BBM76_CGATGT_L006_bowtie2_q5.bam.group	
2	13344271	13344599	2	13344435	13344436	BBM76_CGATGT_L006_bowtie2_q5.bam.group	
3	158974189	158974360	3	158974274	158974275	BBM76_CGATGT_L006_bowtie2_q5.bam.group	
4	22178167	227237904	4	124708035	124708036	BBM76_CGATGT_L006_bowtie2_q5.bam.group	
5	7462151	7472876	5	7467513	7467514	BBM76_CGATGT_L006_bowtie2_q5.bam.group	
7	94400135	94400477	7	94400306	94400307	BBM76_CGATGT_L006_bowtie2_q5.bam.group	
7	122793161	122810809	7	122801985	122801986	BBM76_CGATGT_L006_bowtie2_q5.bam.group	
7	160682082	160737134	7	160709608	160709609	BBM76_CGATGT_L006_bowtie2_q5.bam.group	
8	1035968	1991278	8	1513623	1513624	BBM76_CGATGT_L006_bowtie2_q5.bam.group	
8	130324675	130324814	8	130324744	130324745	BBM76_CGATGT_L006_bowtie2_q5.bam.group	
9	2931657	6000645	9	4466151	4466152	BBM76_CGATGT_L006_bowtie2_q5.bam.group	
9	147337848	147338317	9	147338082	147338083	BBM76_CGATGT_L006_bowtie2_q5.bam.group	
1	14451671	14452841	1	14452256	14452257	BBM76_CGATGT_L008_bowtie2_q5.bam.group	
1	107848124	107848583	1	107848353	107848354	BBM76_CGATGT_L008_bowtie2_q5.bam.group	
1	203403781	203404670	1	203404225	203404226	BBM76_CGATGT_L008_bowtie2_q5.bam.group	
2	13345481	13345760	2	13345620	13345621	BBM76_CGATGT_L008_bowtie2_q5.bam.group	
3	158975082	158975168	3	158975125	158975126	BBM76_CGATGT_L008_bowtie2_q5.bam.group	
4	17337796	17361866	4	17349831	17349832	BBM76_CGATGT_L008_bowtie2_q5.bam.group	
4	227271699	227272861	4	227272280	227272281	BBM76_CGATGT_L008_bowtie2_q5.bam.group	
5	7521369	7526936	5	7524152	7524153	BBM76_CGATGT_L008_bowtie2_q5.bam.group	
5	201385477	201386836	5	201386156	201386157	BBM76_CGATGT_L008_bowtie2_q5.bam.group	
7	93079907	93083190	7	93081548	93081549	BBM76_CGATGT_L008_bowtie2_q5.bam.group	
7	160682082	160737134	7	160709608	160709609	BBM76_CGATGT_L008_bowtie2_q5.bam.group	
9	2931657	6000645	9	4466151	4466152	BBM76_CGATGT_L008_bowtie2_q5.bam.group	
9	147341106	147341306	9	147341206	147341207	BBM76_CGATGT_L008_bowtie2_q5.bam.group	
1	92260558	92268890	1	92264724	92264725	BBM77_TGACCA_L006_bowtie2_q5.bam.group	
1	188128282	188138383	1	188133332	188133333	BBM77_TGACCA_L006_bowtie2_q5.bam.group	
3	209114400	209116759	3	209115579	209115580	BBM77_TGACCA_L006_bowtie2_q5.bam.group	
4	237317948	237318972	4	237318460	237318461	BBM77_TGACCA_L006_bowtie2_q5.bam.group	
5	23661578	23722697	5	23692137	23692138	BBM77_TGACCA_L006_bowtie2_q5.bam.group	
7	137825639	137987620	7	137906629	137906630	BBM77_TGACCA_L006_bowtie2_q5.bam.group	
7	166848196	166850283	7	166849239	166849240	BBM77_TGACCA_L006_bowtie2_q5.bam.group	
9	140942912	140943192	9	140943052	140943053	BBM77_TGACCA_L006_bowtie2_q5.bam.group	
1	6613328	6613698	1	6613513	6613514	BBM78_ACAGTG_L006_bowtie2_q5.bam.group	
2	2486849	2488228	2	2487538	2487539	BBM78_ACAGTG_L006_bowtie2_q5.bam.group	
4	36859662	36874824	4	36867243	36867244	BBM78_ACAGTG_L006_bowtie2_q5.bam.group	
4	185733905	185752486	4	185743195	185743196	BBM78_ACAGTG_L006_bowtie2_q5.bam.group	
6	123306332	123307784	6	123307058	123307059	BBM78_ACAGTG_L006_bowtie2_q5.bam.group	
7	143024559	143026253	7	143025406	143025407	BBM78_ACAGTG_L006_bowtie2_q5.bam.group	
8	18976453	19117934	8	19047193	19047194	BBM78_ACAGTG_L006_bowtie2_q5.bam.group	
8	160107010	160600220	8	160353615	160353616	BBM78_ACAGTG_L006_bowtie2_q5.bam.group	
9	19876240	19880424	9	19878332	19878333	BBM78_ACAGTG_L006_bowtie2_q5.bam.group	
1	31771563	31774604	1	31773083	31773084	BBM79_GCCAAT_L006_bowtie2_q5.bam.group	
2	33843610	33843701	2	33843655	33843656	BBM79_GCCAAT_L006_bowtie2_q5.bam.group	
2	61823592	61833590	2	61828591	61828592	BBM79_GCCAAT_L006_bowtie2_q5.bam.group	
5	188477914	188493063	5	188485488	188485489	BBM79_GCCAAT_L006_bowtie2_q5.bam.group	
7	162005925	162025423	7	162015674	162015675	BBM79_GCCAAT_L006_bowtie2_q5.bam.group	
8	2994860	3008291	8	3001575	3001576	BBM79_GCCAAT_L006_bowtie2_q5.bam.group	
9	143003057	143037428	9	143020242	143020243	BBM79_GCCAAT_L006_bowtie2_q5.bam.group	
1	90881561	90882184	1	90881872	90881873	BBM8_bowtie2.bam_q5.bam.group	
3	47021437	47069987	3	47045712	47045713	BBM8_bowtie2.bam_q5.bam.group	
3	146644122	146644663	3	146644392	146644393	BBM8_bowtie2.bam_q5.bam.group	
5	196546723	196549271	5	196547997	196547998	BBM8_bowtie2.bam_q5.bam.group	
6	158650554	158650649	6	158650601	158650602	BBM8_bowtie2.bam_q5.bam.group	
7	15416486	15416804	7	15416645	15416646	BBM8_bowtie2.bam_q5.bam.group	
9	7659729	7697721	9	7678725	7678726	BBM8_bowtie2.bam_q5.bam.group	
10	10237853	10245236	10	10241544	10241545	BBM8_bowtie2.bam_q5.bam.group	
1	26575012	26575989	1	26575500	26575501	BBM80_CAGATC_L006_bowtie2_q5.bam.group	
1	246414518	246460597	1	246437557	246437558	BBM80_CAGATC_L006_bowtie2_q5.bam.group	
2	5459039	5460951	2	5459995	5459996	BBM80_CAGATC_L006_bowtie2_q5.bam.group	
2	234826303	234829472	2	234827887	234827888	BBM80_CAGATC_L006_bowtie2_q5.bam.group	
3	5326487	5328732	3	5327609	5327610	BBM80_CAGATC_L006_bowtie2_q5.bam.group	
3	136075231	136083010	3	136079120	136079121	BBM80_CAGATC_L006_bowtie2_q5.bam.group	
4	169873911	172597389	4	171235650	171235651	BBM80_CAGATC_L006_bowtie2_q5.bam.group	
5	14993243	15014577	5	15003910	15003911	BBM80_CAGATC_L006_bowtie2_q5.bam.group	
5	196750357	196752105	5	196751231	196751232	BBM80_CAGATC_L006_bowtie2_q5.bam.group	
6	140724103	140724267	6	140724185	140724186	BBM80_CAGATC_L006_bowtie2_q5.bam.group	
7	13606580	13610265	7	13608422	13608423	BBM80_CAGATC_L006_bowtie2_q5.bam.group	
8	171597432	172097091	8	171847261	171847262	BBM80_CAGATC_L006_bowtie2_q5.bam.group	
1	26575012	26575989	1	26575500	26575501	BBM80_CAGATC_L008_bowtie2_q5.bam.group	
1	246466977	246476535	1	246471756	246471757	BBM80_CAGATC_L008_bowtie2_q5.bam.group	
2	5458485	5460951	2	5459718	5459719	BBM80_CAGATC_L008_bowtie2_q5.bam.group	
2	234805459	234820067	2	234812763	234812764	BBM80_CAGATC_L008_bowtie2_q5.bam.group	
3	5326487	5328732	3	5327609	5327610	BBM80_CAGATC_L008_bowtie2_q5.bam.group	
3	136083010	136083121	3	136083065	136083066	BBM80_CAGATC_L008_bowtie2_q5.bam.group	
4	169873911	172597389	4	171235650	171235651	BBM80_CAGATC_L008_bowtie2_q5.bam.group	
8	172097091	172204850	8	172150970	172150971	BBM80_CAGATC_L008_bowtie2_q5.bam.group	
1	256424778	256424907	1	256424842	256424843	BBM81_CTTGTA_L006_bowtie2_q5.bam.group	
2	199172502	199175422	2	199173962	199173963	BBM81_CTTGTA_L006_bowtie2_q5.bam.group	
3	6861933	7122785	3	6992359	6992360	BBM81_CTTGTA_L006_bowtie2_q5.bam.group	
3	193560948	194963167	3	194262057	194262058	BBM81_CTTGTA_L006_bowtie2_q5.bam.group	
4	172598908	172605407	4	172602157	172602158	BBM81_CTTGTA_L006_bowtie2_q5.bam.group	
5	11922169	11922896	5	11922532	11922533	BBM81_CTTGTA_L006_bowtie2_q5.bam.group	
5	100725861	182600011	5	141662936	141662937	BBM81_CTTGTA_L006_bowtie2_q5.bam.group	
5	188494514	188645633	5	188570073	188570074	BBM81_CTTGTA_L006_bowtie2_q5.bam.group	
6	149704195	149743039	6	149723617	149723618	BBM81_CTTGTA_L006_bowtie2_q5.bam.group	
9	11552301	11552977	9	11552639	11552640	BBM81_CTTGTA_L006_bowtie2_q5.bam.group	
10	14303325	14303891	10	14303608	14303609	BBM81_CTTGTA_L006_bowtie2_q5.bam.group	
10	144747162	144851461	10	144799311	144799312	BBM81_CTTGTA_L006_bowtie2_q5.bam.group	
1	2239328	6038070	1	4138699	4138700	BBM82_CGATGT_L007_bowtie2_q5.bam.group	
1	200159305	200159732	1	200159518	200159519	BBM82_CGATGT_L007_bowtie2_q5.bam.group	
2	16740980	16770788	2	16755884	16755885	BBM82_CGATGT_L007_bowtie2_q5.bam.group	
2	220230918	220233799	2	220232358	220232359	BBM82_CGATGT_L007_bowtie2_q5.bam.group	
4	173995794	173995974	4	173995884	173995885	BBM82_CGATGT_L007_bowtie2_q5.bam.group	
5	4943602	4943722	5	4943662	4943663	BBM82_CGATGT_L007_bowtie2_q5.bam.group	
6	156493967	156589229	6	156541598	156541599	BBM82_CGATGT_L007_bowtie2_q5.bam.group	
7	10989168	10989687	7	10989427	10989428	BBM82_CGATGT_L007_bowtie2_q5.bam.group	
9	6997875	6998398	9	6998136	6998137	BBM82_CGATGT_L007_bowtie2_q5.bam.group	
1	9358009	9358116	1	9358062	9358063	BBM83_TGACCA_L007_bowtie2_q5.bam.group	
1	52811922	52812468	1	52812195	52812196	BBM83_TGACCA_L007_bowtie2_q5.bam.group	
3	2257497	2384238	3	2320867	2320868	BBM83_TGACCA_L007_bowtie2_q5.bam.group	
4	234351442	234353976	4	234352709	234352710	BBM83_TGACCA_L007_bowtie2_q5.bam.group	
10	119102686	119126929	10	119114807	119114808	BBM83_TGACCA_L007_bowtie2_q5.bam.group	
1	156172853	156183986	1	156178419	156178420	BBM84_ACAGTG_L007_bowtie2_q5.bam.group	
3	9582784	9583350	3	9583067	9583068	BBM84_ACAGTG_L007_bowtie2_q5.bam.group	
3	175779839	175869586	3	175824712	175824713	BBM84_ACAGTG_L007_bowtie2_q5.bam.group	
4	182056799	182056880	4	182056839	182056840	BBM84_ACAGTG_L007_bowtie2_q5.bam.group	
6	156828670	156877496	6	156853083	156853084	BBM84_ACAGTG_L007_bowtie2_q5.bam.group	
7	153186762	153216300	7	153201531	153201532	BBM84_ACAGTG_L007_bowtie2_q5.bam.group	
8	164737279	164737540	8	164737409	164737410	BBM84_ACAGTG_L007_bowtie2_q5.bam.group	
9	151936787	151979867	9	151958327	151958328	BBM84_ACAGTG_L007_bowtie2_q5.bam.group	
1	32021207	32021298	1	32021252	32021253	BBM85_GCCAAT_L007_bowtie2_q5.bam.group	
2	39924701	39934021	2	39929361	39929362	BBM85_GCCAAT_L007_bowtie2_q5.bam.group	
2	108939719	108946310	2	108943014	108943015	BBM85_GCCAAT_L007_bowtie2_q5.bam.group	
2	234531771	234532947	2	234532359	234532360	BBM85_GCCAAT_L007_bowtie2_q5.bam.group	
3	159743301	159746578	3	159744939	159744940	BBM85_GCCAAT_L007_bowtie2_q5.bam.group	
4	191584402	191608773	4	191596587	191596588	BBM85_GCCAAT_L007_bowtie2_q5.bam.group	
8	8303628	8303916	8	8303772	8303773	BBM85_GCCAAT_L007_bowtie2_q5.bam.group	
9	142816040	142820523	9	142818281	142818282	BBM85_GCCAAT_L007_bowtie2_q5.bam.group	
10	16508380	16517936	10	16513158	16513159	BBM85_GCCAAT_L007_bowtie2_q5.bam.group	
1	232799631	232799861	1	232799746	232799747	BBM86_CAGATC_L007_bowtie2_q5.bam.group	
2	207381101	207385056	2	207383078	207383079	BBM86_CAGATC_L007_bowtie2_q5.bam.group	
4	179793757	179796481	4	179795119	179795120	BBM86_CAGATC_L007_bowtie2_q5.bam.group	
5	3428746	3429226	5	3428986	3428987	BBM86_CAGATC_L007_bowtie2_q5.bam.group	
5	167995696	168031653	5	168013674	168013675	BBM86_CAGATC_L007_bowtie2_q5.bam.group	
8	22686877	22695585	8	22691231	22691232	BBM86_CAGATC_L007_bowtie2_q5.bam.group	
9	48243972	48244715	9	48244343	48244344	BBM86_CAGATC_L007_bowtie2_q5.bam.group	
9	39529891	39534977	9	39532434	39532435	BBM86_CAGATC_L007_bowtie2_q5.bam.group	
1	234911507	241195874	1	238053690	238053691	BBM87_CTTGTA_L007_bowtie2_q5.bam.group	
1	279186136	279186175	1	279186155	279186156	BBM87_CTTGTA_L007_bowtie2_q5.bam.group	
3	146595629	146601964	3	146598796	146598797	BBM87_CTTGTA_L007_bowtie2_q5.bam.group	
4	181892492	181892926	4	181892709	181892710	BBM87_CTTGTA_L007_bowtie2_q5.bam.group	
5	193429335	193429409	5	193429372	193429373	BBM87_CTTGTA_L007_bowtie2_q5.bam.group	
6	149632977	149642296	6	149637636	149637637	BBM87_CTTGTA_L007_bowtie2_q5.bam.group	
8	4970626	5020361	8	4995493	4995494	BBM87_CTTGTA_L007_bowtie2_q5.bam.group	
8	119267751	119268333	8	119268042	119268043	BBM87_CTTGTA_L007_bowtie2_q5.bam.group	
1	72095955	72096295	1	72096125	72096126	BBM88_CGATGT_L008_bowtie2_q5.bam.group	
1	292878487	292880055	1	292879271	292879272	BBM88_CGATGT_L008_bowtie2_q5.bam.group	
2	232465898	232467911	2	232466904	232466905	BBM88_CGATGT_L008_bowtie2_q5.bam.group	
5	179857862	179862340	5	179860101	179860102	BBM88_CGATGT_L008_bowtie2_q5.bam.group	
7	39656983	39657013	7	39656998	39656999	BBM88_CGATGT_L008_bowtie2_q5.bam.group	
9	142824894	142825013	9	142824953	142824954	BBM88_CGATGT_L008_bowtie2_q5.bam.group	
10	139848516	139850819	10	139849667	139849668	BBM88_CGATGT_L008_bowtie2_q5.bam.group	
2	232876563	232876797	2	232876680	232876681	BBM89_TGACCA_L008_bowtie2_q5.bam.group	
3	19966940	19967451	3	19967195	19967196	BBM89_TGACCA_L008_bowtie2_q5.bam.group	
3	186872343	186886576	3	186879459	186879460	BBM89_TGACCA_L008_bowtie2_q5.bam.group	
5	140258770	140258939	5	140258854	140258855	BBM89_TGACCA_L008_bowtie2_q5.bam.group	
7	160754200	160773354	7	160763777	160763778	BBM89_TGACCA_L008_bowtie2_q5.bam.group	
8	69593128	69608706	8	69600917	69600918	BBM89_TGACCA_L008_bowtie2_q5.bam.group	
10	133111336	133111683	10	133111509	133111510	BBM89_TGACCA_L008_bowtie2_q5.bam.group	
1	71026174	71026278	1	71026226	71026227	BBM9_bowtie2.bam_q5.bam.group	
1	271313123	271334083	1	271323603	271323604	BBM9_bowtie2.bam_q5.bam.group	
4	13426272	13429058	4	13427665	13427666	BBM9_bowtie2.bam_q5.bam.group	
4	169899945	172597389	4	171248667	171248668	BBM9_bowtie2.bam_q5.bam.group	
6	145312453	145314082	6	145313267	145313268	BBM9_bowtie2.bam_q5.bam.group	
7	165903269	165907257	7	165905263	165905264	BBM9_bowtie2.bam_q5.bam.group	
9	137699560	137720412	9	137709986	137709987	BBM9_bowtie2.bam_q5.bam.group	
3	177408376	177408447	3	177408411	177408412	BBM90_ACAGTG_L008_bowtie2_q5.bam.group	
3	193560948	194963167	3	194262057	194262058	BBM90_ACAGTG_L008_bowtie2_q5.bam.group	
4	155009688	155009802	4	155009745	155009746	BBM90_ACAGTG_L008_bowtie2_q5.bam.group	
4	160397735	227237904	4	193817819	193817820	BBM90_ACAGTG_L008_bowtie2_q5.bam.group	
5	38748863	38748938	5	38748900	38748901	BBM90_ACAGTG_L008_bowtie2_q5.bam.group	
5	127624680	127624950	5	127624815	127624816	BBM90_ACAGTG_L008_bowtie2_q5.bam.group	
6	19380723	19381387	6	19381055	19381056	BBM90_ACAGTG_L008_bowtie2_q5.bam.group	
7	6741569	6742206	7	6741887	6741888	BBM90_ACAGTG_L008_bowtie2_q5.bam.group	
8	5287951	5288276	8	5288113	5288114	BBM90_ACAGTG_L008_bowtie2_q5.bam.group	
9	8137411	8146219	9	8141815	8141816	BBM90_ACAGTG_L008_bowtie2_q5.bam.group	
9	153691084	153691297	9	153691190	153691191	BBM90_ACAGTG_L008_bowtie2_q5.bam.group	
10	7129771	7132625	10	7131198	7131199	BBM90_ACAGTG_L008_bowtie2_q5.bam.group	
10	145351019	145351481	10	145351250	145351251	BBM90_ACAGTG_L008_bowtie2_q5.bam.group	
3	3829197	3829340	3	3829268	3829269	BBM91_GCCAAT_L008_bowtie2_q5.bam.group	
3	173515278	173515492	3	173515385	173515386	BBM91_GCCAAT_L008_bowtie2_q5.bam.group	
3	200877937	201139654	3	201008795	201008796	BBM91_GCCAAT_L008_bowtie2_q5.bam.group	
4	5238559	5239228	4	5238893	5238894	BBM91_GCCAAT_L008_bowtie2_q5.bam.group	
6	94833748	94839485	6	94836616	94836617	BBM91_GCCAAT_L008_bowtie2_q5.bam.group	
10	4674596	4674989	10	4674792	4674793	BBM91_GCCAAT_L008_bowtie2_q5.bam.group	
10	142074560	142075248	10	142074904	142074905	BBM91_GCCAAT_L008_bowtie2_q5.bam.group	
1	27137389	27138006	1	27137697	27137698	BBM92_CAGATC_L008_bowtie2_q5.bam.group	
1	202196032	202270080	1	202233056	202233057	BBM92_CAGATC_L008_bowtie2_q5.bam.group	
2	20007585	20007961	2	20007773	20007774	BBM92_CAGATC_L008_bowtie2_q5.bam.group	
2	130287348	130293039	2	130290193	130290194	BBM92_CAGATC_L008_bowtie2_q5.bam.group	
2	225307627	225315023	2	225311325	225311326	BBM92_CAGATC_L008_bowtie2_q5.bam.group	
3	180257804	180258154	3	180257979	180257980	BBM92_CAGATC_L008_bowtie2_q5.bam.group	
7	162184011	162197056	7	162190533	162190534	BBM92_CAGATC_L008_bowtie2_q5.bam.group	
9	134036247	134044244	9	134040245	134040246	BBM92_CAGATC_L008_bowtie2_q5.bam.group	
1	249044381	249154811	1	249099596	249099597	BBM93_CTTGTA_L008_bowtie2_q5.bam.group	
1	290809501	290809620	1	290809560	290809561	BBM93_CTTGTA_L008_bowtie2_q5.bam.group	
3	204457010	204457861	3	204457435	204457436	BBM93_CTTGTA_L008_bowtie2_q5.bam.group	
4	177123846	177124169	4	177124007	177124008	BBM93_CTTGTA_L008_bowtie2_q5.bam.group	
5	16170485	16171090	5	16170787	16170788	BBM93_CTTGTA_L008_bowtie2_q5.bam.group	
5	174935334	174935552	5	174935443	174935444	BBM93_CTTGTA_L008_bowtie2_q5.bam.group	
7	15211408	15212024	7	15211716	15211717	BBM93_CTTGTA_L008_bowtie2_q5.bam.group	
8	162541406	162542081	8	162541743	162541744	BBM93_CTTGTA_L008_bowtie2_q5.bam.group	
9	141538316	141538589	9	141538452	141538453	BBM93_CTTGTA_L008_bowtie2_q5.bam.group	
