taxon	chr	start	end
A0351	9	154012408	154094144
A1441	9	154012408	154094144
A1291	9	154056394	154094591
A1700	9	154056688	154094591
A2791	9	154019064	154094591
B3550	9	153394312	154094591
A0066	9	154094591	154125230
A1322	9	154094591	154125230
A3299	9	154094591	154125230
A5091	9	154056688	154125230
A0351	9	154094591	154129076
A1441	9	154094591	154129076
A2791	9	154094591	154129076
A2948	9	154094591	154129076
A3818	9	154094591	154129076
A1291	9	154125230	154133291
E0908	9	154133427	154166386
A1632	9	154012011	154166599
A3714	9	154129076	154166599
E2339	9	154056511	154166599
A0343	9	154056321	154171942
B3162	9	154166599	154171942
E1537	9	154056511	154171942
E2973	9	154172218	154227246
A1151	9	154172083	154253850
E1039	9	154171946	154253850
A0258	9	154056618	154291108
A1700	9	154172218	154291108
A1769	9	154172081	154291108
A1877	9	154172083	154291108
A1897	9	154172111	154291108
A1903	9	154172080	154291108
A2084	9	154166800	154291108
A2406	9	154172218	154291108
A2793	9	154172218	154291108
A2891	9	154171946	154291108
A3434	9	154172218	154291108
A3570	9	154172079	154291108
A3754	9	154172111	154291108
A4411	9	154129076	154291108
A5491	9	154056511	154291108
A5797	9	154172083	154291108
B3082	9	154166599	154291108
E2777	9	154172218	154291108
A2639	9	154172081	154291146
A3253	9	154226562	154291146
A0700	9	154166593	154291151
A4776	9	154171946	154291151
A5280	9	154171946	154291151
A0089	9	154172083	154291160
A4302	9	154171946	154291160
B3496	9	154172218	154291197
E1936	9	154172218	154291197
E2950	9	154129076	154298423
E2173	9	154296459	154303433
E1458	9	154298503	154311403
A3547	9	154172081	154313397
A3419	9	154011874	154313414
E1479	9	154227307	154313414
E2640	9	154291197	154313414
A1845	9	154172218	154313418
A0468	9	154171946	154321913
A0477	9	154171946	154321913
A0956	9	154291197	154321913
A1001	9	154125230	154321913
B3437	9	154172218	154321913
E1294	9	154172120	154321913
A2283	9	154011874	154321936
E0857	9	154291197	154321936
A2336	9	154166599	154321961
A3398	9	154172218	154321961
A5948	9	154291197	154321961
E1941	9	154296188	154321965
B3253	9	154321936	154352260
E2958	9	154321913	154352260
E2973	9	154291197	154352260
A0599	9	154298503	154352755
A2430	9	154321913	154352755
B3010	9	154321936	154352755
E1471	9	154321936	154352755
E1985	9	154172081	154352755
A0988	9	154172120	154352984
A1418	9	154172218	154352991
E2124	9	154172218	154352991
A2921	9	154012750	154353228
E2678	9	154172218	154353228
A2696	9	154353228	154420625
E1977	9	154353228	154420625
E0596	9	154352860	154420981
A0474	9	154291197	154421662
A0774	9	154352755	154421662
A0842	9	154291146	154421662
A0942	9	154166593	154421662
A1305	9	154352991	154421662
A2133	9	154291197	154421662
A2593	9	154352984	154421662
A2938	9	154291146	154421662
A3058	9	154321913	154421662
A3059	9	154353303	154421662
A3611	9	154291197	154421662
A3763	9	154353303	154421662
A3811	9	154291146	154421662
A5772	9	154298503	154421662
B3443	9	154353228	154421662
B3459	9	154353154	154421662
E0092	9	154321936	154421662
E1562	9	154298503	154421662
E2788	9	154298503	154421662
E2983	9	154352755	154421662
A0473	9	154321936	154423816
A0533	9	154291146	154423816
A1423	9	154352860	154423816
A2269	9	154321936	154423816
A2945	9	154321961	154423816
A2962	9	154352991	154423816
A3673	9	154352762	154423816
A3684	9	154352762	154423816
A4190	9	154352991	154423816
A5101	9	154352762	154423816
E0956	9	154352762	154423816
E1413	9	154353228	154423816
E1754	9	154352991	154423816
E2079	9	154352991	154423816
E2484	9	154321936	154423816
E2580	9	154326094	154423816
A0336	9	154321913	154425610
A1202	9	154352755	154425610
A4492	9	154353303	154425610
E0132	9	154353228	154425610
E0874	9	154321913	154425610
E1576	9	154321965	154425610
E2451	9	154352860	154425610
E2940	9	154353228	154425610
A0028	9	154352260	154425739
A1685	9	154353228	154425739
A4645	9	154352762	154425739
B3543	9	154298503	154425739
E0362	9	154352991	154425739
E0992	9	154172079	154425739
A5450	9	154321961	154425777
E1519	9	154352991	154425777
E1210	9	154352984	154433497
A1413	9	154291108	154433775
A1668	9	154421662	154433775
A2044	9	154423816	154433775
A3375	9	154326094	154433775
E0809	9	154421662	154433775
A1376	9	154172120	154433781
A2280	9	154166599	154433781
A2900	9	154321913	154433781
A4618	9	154321913	154433781
A5031	9	154321913	154433781
E0499	9	154352991	154433781
A0073	9	154321936	154434045
A2020	9	154291197	154434045
A3453	9	154326094	154434045
A4457	9	154353228	154434045
A4980	9	154425739	154434045
A5334	9	154352984	154434045
E2728	9	154291197	154434045
A3236	9	154425739	154434047
A5801	9	154423862	154434047
E0003	9	154321936	154434628
A3193	9	154434045	154439313
A3026	9	154433775	154439358
B3553	9	154353228	154439358
A1558	9	154352991	154439369
A1730	9	154321913	154439369
A2252	9	154352260	154446335
A1727	9	154321913	154449856
B3081	9	154434045	154449856
B3174	9	154434045	154449856
B3355	9	154439369	154449856
E0591	9	154434045	154449856
E1024	9	154425739	154449856
E1996	9	154434045	154449856
E2972	9	154434045	154449856
A5341	9	154434045	154449869
A5485	9	154434045	154449869
E1368	9	154434045	154449869
E2074	9	154353228	154449869
E2728	9	154434045	154449869
A0183	9	154423816	154449934
A0044	9	154433775	154450036
A0560	9	154352755	154450036
A0783	9	154434045	154450036
A0882	9	154434628	154450036
A1420	9	154434045	154450036
A1667	9	154434045	154450036
A2270	9	154434045	154450036
A2562	9	154421662	154450036
A2680	9	154352991	154450036
A2932	9	154434628	154450036
A2961	9	154434045	154450036
A3309	9	154352991	154450036
A4586	9	154434580	154450036
A4780	9	154434045	154450036
A4987	9	154434045	154450036
A5546	9	154434045	154450036
B3008	9	154352991	154450036
B3403	9	154434047	154450036
E0251	9	154434045	154450036
E0563	9	154353228	154450036
E0609	9	154434045	154450036
E0769	9	154352991	154450036
E1275	9	153885753	154450036
E1324	9	154439313	154450036
E1561	9	154439313	154450036
E1922	9	154421662	154450036
E2380	9	154434045	154450036
E2722	9	154352860	154450036
E2790	9	154434045	154450036
E2864	9	154425813	154450036
E2891	9	154352755	154450036
A4559	9	154434045	154450069
E2250	9	154434045	154450111
A5409	9	154449869	154453423
E1412	9	154434045	154453423
A0576	9	154434047	154453559
A5306	9	154434045	154453559
E2536	9	154434045	154453559
A3301	9	154450111	154456093
E2874	9	154434045	154456093
A4303	9	154434045	154456152
B3725	9	154450036	154456152
A0976	9	154450036	154456335
A2741	9	154434045	154456335
A3643	9	154434045	154456335
A4149	9	154434045	154456335
A5722	9	154434045	154456335
E0319	9	154434047	154456335
E0606	9	154450036	154456335
E1185	9	154434045	154456335
E1968	9	154450036	154456335
E2237	9	154434045	154456335
E2464	9	154434045	154456335
A0044	9	154450036	154456339
A0651	9	154450036	154456339
A3115	9	154434045	154456339
A3521	9	154450036	154456339
A4430	9	154450036	154456339
A5400	9	154439358	154456339
B3485	9	154434580	154456339
E1304	9	154453559	154456339
E1600	9	154450036	154456339
A1592	9	154434045	154456413
E0866	9	154450036	154456673
A0651	9	154456339	154459569
B3226	9	154456339	154459649
A4281	9	154450036	154459688
A4566	9	154125230	154459688
E0412	9	154450036	154459688
E1067	9	154456413	154459688
A2747	9	154456413	154460926
E1261	9	154453559	154460991
E2839	9	154456413	154460991
A2315	9	154456339	154463231
E2280	9	154460991	154463407
A1177	9	154456339	154463487
A2047	9	154453559	154466139
A2262	9	154459587	154468743
A4430	9	154463231	154468743
A4449	9	154456339	154468743
A4456	9	154461035	154468743
A2977	9	154434047	154469209
B3364	9	154463407	154469209
A4584	9	154463408	154471729
B3318	9	154467244	154471729
E1532	9	154468743	154471729
E2968	9	154463407	154471729
A1724	9	154456339	154472179
A1837	9	154463231	154472179
A4455	9	154468743	154472179
A5341	9	154463231	154472179
E2167	9	154465873	154472179
E0235	9	154468743	154476582
E0760	9	154469209	154476628
B3578	9	154463487	154479124
E0719	9	154467244	154480507
A1630	9	154468743	154485506
A5346	9	154481716	154488033
E0321	9	154463214	154488457
A5392	9	154463214	154489122
E0191	9	154479488	154489162
E0609	9	154485506	154491183
E1325	9	154489122	154501984
E1746	9	154489122	154501984
E1990	9	154476582	154501984
A4284	9	154480508	154502008
E1444	9	154480489	154502008
A0701	9	154491159	154556973
E1649	9	154501984	154557095
A4492	9	154480489	154557117
E1780	9	154500749	154557117
A2978	9	154501984	154557915
E2028	9	154501984	154557915
E2350	9	154502008	154557915
E2787	9	154501984	154557915
E1765	9	154501984	154557926
A4425	9	154501984	154558394
A2582	9	154491159	154558602
A2736	9	154501984	154558602
A2788	9	154501984	154558602
E2916	9	154488033	154558602
A3791	9	154501984	154558691
A2665	9	154558685	154560922
B3482	9	154558691	154560987
A0904	9	154558691	154561084
A2195	9	154558691	154588670
E2074	9	154558691	154588670
E2443	9	154560424	154588670
A4495	9	154588670	154592513
A0036	9	154561084	154592870
E1542	9	154561084	154593113
A4415	9	154596063	154618683
A0856	9	154561084	154618710
A1041	9	154561084	154618710
E0895	9	154596034	154618710
A1210	9	154595344	154618744
A0490	9	154561003	154620781
A2484	9	154593208	154620781
A5458	9	154593208	154667324
A5988	9	154593208	154667324
B3161	9	154618729	154667339
E0686	9	154618710	154667339
E1592	9	154620781	154667357
A2169	9	154593152	154667379
E0046	9	154594272	154667379
E1603	9	154618710	154667379
A0387	9	154596035	154667627
A2315	9	154622273	154667664
A4437	9	154593152	154667664
A2334	9	154622136	154667682
A3543	9	154596035	154667682
A4118	9	154620781	154669109
A3264	9	154667664	154670293
B3506	9	154670293	154754043
E0905	9	154689899	154754339
E1904	9	154670293	154754339
A0103	9	154618710	154754418
A0928	9	154620781	154754418
A5057	9	154620781	154754418
B3724	9	154667379	154754418
E0485	9	154620781	154754418
A1724	9	154670293	154754474
E1257	9	154667379	154754474
E1436	9	154689047	154758253
A1076	9	154689899	154758483
A5465	9	154689899	154758483
E2736	9	154689899	154758483
A3880	9	154689047	154758573
E2727	9	154689047	154758573
A0173	9	154670293	154760276
A3277	9	154670293	154760276
A3379	9	154669109	154760353
A5281	9	154669109	154760353
E1190	9	154689047	154761043
E1732	9	154689047	154761043
A2320	9	154689047	154761299
A2666	9	154689685	154764764
A4189	9	154689047	154764764
E0425	9	154670293	154764764
A1932	9	154667664	154765383
E1371	9	154754474	154765407
A3453	9	154667664	154767861
A5317	9	154677761	154767861
B3733	9	154760354	154767861
E2463	9	154758483	154767861
B3478	9	154669109	154767871
E0521	9	154670293	154767871
A0890	9	154669109	154767930
A2806	9	154689047	154767930
A3575	9	154669109	154767930
A3743	9	154689047	154767930
E1626	9	154689047	154767930
A1892	9	154689047	154782446
A2581	9	154754474	154782446
A3744	9	154689047	154782446
A4142	9	154689047	154782446
A4974	9	154667664	154782446
B3414	9	154765407	154782446
E1118	9	154767861	154782446
E2012	9	154758598	154782446
E2531	9	154767871	154782446
A1040	9	154689047	154782484
E1045	9	154754043	154782484
E2710	9	154670293	154782484
A4361	9	154669109	154782564
A0384	9	154689047	154782755
E2989	9	154758361	154782755
A0702	9	154760353	154784718
A0793	9	154767861	154784718
A0832	9	154689047	154784718
A2269	9	154620781	154784718
A3446	9	154758253	154784718
A5604	9	154689899	154784718
E0916	9	154767871	154784718
E1186	9	154761299	154784718
E1714	9	154767871	154784718
A0024	9	154618710	154785596
A3036	9	154782446	154785596
A3070	9	154667664	154785596
A5591	9	154667664	154785596
E1688	9	154669109	154785596
E0834	9	154689899	154785690
A5211	9	154785688	154793888
E2946	9	154785690	154793888
A0477	9	154689047	154795966
A2064	9	154689047	154795966
A2108	9	154782564	154795966
A2559	9	154767930	154795966
A5578	9	154785596	154795966
A5633	9	154689899	154796021
E0876	9	154670293	154796032
E2773	9	154785688	154796111
A2252	9	154785596	154796525
A2040	9	154793888	154803896
E2484	9	154785596	154803976
A0863	9	154670293	154803995
E2250	9	154796032	154803995
A4588	9	154796021	154805552
E1596	9	154796525	154805552
A4529	9	154782446	154805856
A4093	9	154803976	154806744
A1149	9	154785596	154806796
A2987	9	154783159	154811749
B3353	9	154783159	154812907
E0628	9	154796032	154812907
E1782	9	154767871	154812907
A3414	9	154803976	154813025
A3620	9	154803995	154813025
B3321	9	154783159	154813025
A0350	9	154793888	154813130
A1441	9	154812907	154813130
A3386	9	154803995	154813130
B3629	9	154796032	154813130
E0273	9	154805844	154813130
E0290	9	154796032	154813130
A1635	9	154758483	154813140
A0014	9	154813130	154813944
A0494	9	154785596	154813944
A0586	9	154813130	154813944
A1997	9	154795966	154813944
A3818	9	154813130	154813944
E0335	9	154796525	154813944
A5391	9	154796111	154813946
E0532	9	154806818	154814024
E0967	9	154785688	154814032
A0173	9	154813946	154814387
A2900	9	154814032	154814387
E0666	9	154813130	154814387
E1988	9	154805844	154814387
A0014	9	154813944	154814402
A0350	9	154813944	154814405
A3818	9	154814032	154814405
A2824	9	154796409	154814427
E2810	9	154796136	154814449
A4529	9	154814402	154814597
E2785	9	154814387	154814912
A1832	9	154814387	154817273
A5837	9	154814910	154817273
E0066	9	154814597	154817273
E2752	9	154814597	154817273
A0024	9	154814912	154817276
A1149	9	154814912	154817276
A1441	9	154814405	154817276
A1504	9	154814387	154817276
A2768	9	154814405	154817276
A5124	9	154814387	154817276
E2852	9	154814387	154817276
A0959	9	154817273	154817373
A1032	9	154814387	154817373
A1206	9	154814387	154817373
A1824	9	154814387	154817373
A2039	9	154814414	154817373
A3783	9	154814912	154817373
A4157	9	154817388	154819294
A1431	9	154814449	154819338
A4280	9	154814907	154819338
A4620	9	154814907	154819338
A5101	9	154814907	154819338
A0752	9	154817373	154819449
A1438	9	154817777	154819449
A1703	9	154817373	154819449
A3286	9	154817373	154819449
A3347	9	154817373	154819449
A3881	9	154817273	154819449
A5454	9	154817373	154819449
A0627	9	154817388	154819514
A1003	9	154817777	154819514
A1210	9	154817276	154819514
A1683	9	154817388	154819514
A1911	9	154817373	154819514
A3726	9	154817388	154819514
A4390	9	154817777	154819514
A4985	9	154817777	154819514
A5386	9	154817388	154819514
B3598	9	154817777	154819514
E2339	9	154817777	154819514
A0103	9	154817777	154819517
A0115	9	154817373	154819517
A0131	9	154819449	154819517
A0415	9	154819449	154819517
A0560	9	154817777	154819517
A0698	9	154817777	154819517
A0940	9	154817777	154819517
A0994	9	154817777	154819517
A1451	9	154817373	154819517
A1595	9	154817373	154819517
A2446	9	154819338	154819517
A2744	9	154819338	154819517
A2784	9	154817373	154819517
A3389	9	154817777	154819517
A3667	9	154814907	154819517
A4108	9	154814449	154819517
A4185	9	154819338	154819517
A4192	9	154814907	154819517
A4212	9	154817373	154819517
A4759	9	154819449	154819517
A5056	9	154819338	154819517
A5412	9	154817777	154819517
A5464	9	154817373	154819517
A5592	9	154819338	154819517
A5802	9	154817777	154819517
A1210	9	154819514	154819636
A0123	9	154817373	154821553
A0384	9	154819636	154821553
A0752	9	154819517	154821553
A1003	9	154819514	154821553
A1431	9	154819517	154821553
A1438	9	154819636	154821553
A1451	9	154819517	154821553
A3286	9	154819517	154821553
A3667	9	154819517	154821553
A4108	9	154819517	154821553
A4185	9	154819517	154821553
A4390	9	154819514	154821553
A4759	9	154819517	154821553
A4985	9	154819514	154821553
A5454	9	154819517	154821553
A5592	9	154819517	154821553
A5802	9	154819517	154821553
E2339	9	154819514	154821553
A0627	9	154819514	154821584
A1683	9	154819514	154821584
A5386	9	154819514	154821584
A5837	9	154819529	154821584
A1504	9	154819514	154821639
A4591	9	154817777	154821639
A1203	9	154056618	154822306
E0871	9	154093891	154822306
E1751	9	154821553	154825390
A1855	9	154821553	154856177
B3254	9	154822306	154856177
E0767	9	154822306	154856177
E1482	9	154822306	154856177
A0031	9	154821637	154856187
A0560	9	154821584	154856187
A0698	9	154821584	154856187
A1911	9	154819514	154856187
A2232	9	154821584	154856187
A3783	9	154819517	154856187
A4027	9	154819514	154856187
A4212	9	154819517	154856187
A4249	9	154821584	154856187
E0282	9	154821639	154856187
E0309	9	154822306	154856187
E1849	9	154819514	154856187
E2949	9	154821584	154856187
A0131	9	154821639	154856301
A0466	9	154817276	154856301
A0494	9	154817276	154856301
A3881	9	154821639	154856301
A4157	9	154821584	154856301
A0180	9	154825352	154856394
A0586	9	154819514	154856394
A1206	9	154825352	154856394
A1595	9	154819517	154856394
A2105	9	154819514	154856394
A2768	9	154821639	154856394
A3347	9	154821639	154856394
A0034	9	154821637	154856521
A0959	9	154821639	154856521
A2446	9	154821639	154856521
A2744	9	154819636	154856521
A4192	9	154821639	154856521
A4280	9	154821639	154856521
A5056	9	154821637	154856521
A5101	9	154821637	154856521
E2665	9	154821553	154856557
A0415	9	154819517	154856748
A1703	9	154821553	154856748
A2053	9	154819636	154862277
A2569	9	154856301	154862979
A0940	9	154819517	154863035
A2039	9	154819517	154863035
A2860	9	154856748	154872736
A3031	9	154821639	154872736
B3436	9	154856394	154872736
E0254	9	154862277	154872736
E0477	9	154856748	154872736
A3064	9	154821553	154877919
A5412	9	154819517	154878026
A0594	9	154821553	154878421
A0899	9	154821639	154884103
A0822	9	154856394	154884259
A4235	9	154872739	154884259
E1521	9	154878371	154884259
E2211	9	154822306	154884259
A0566	9	154880229	154916197
A1096	9	154884259	154916197
A5464	9	154872736	154916197
A3001	9	154884259	154916372
A3173	9	154093891	154916372
E0871	9	154822306	154916372
A2994	9	154878371	154917573
E1305	9	154878233	154917631
E1571	9	154884259	154917631
E1723	9	154884259	154917631
E1763	9	154878371	154917631
A0358	9	154821639	154917686
A0601	9	154872736	154917686
A2438	9	154884682	154917686
A2735	9	154884259	154917686
A5377	9	154821639	154917686
B3204	9	154884259	154917686
E1474	9	154821639	154917686
A5322	9	154884619	154923613
E1977	9	154880310	154942207
A0103	9	154884644	154942758
A0173	9	154880310	154942758
A0263	9	154878371	154942758
A1032	9	154884644	154942758
A2367	9	154884682	154942758
A3097	9	154884259	154942758
A3286	9	154917918	154942758
A0529	9	154917686	154979117
A0231	9	154946202	154979435
A1324	9	154917631	154979435
A2163	9	154946217	154979435
A2648	9	154942758	154979442
E0370	9	154946202	154979442
E0411	9	154917631	154979442
E2803	9	154942758	154979442
A2784	9	154856301	154979510
A3389	9	154916197	154979510
A5277	9	154942758	154979510
E2318	9	154917631	154979510
E0992	9	154916460	154979554
A4918	9	154942758	154983093
A5451	9	154942758	154983093
E0328	9	154946237	154983093
A4521	9	154917686	154983104
A5315	9	154856394	154983104
A3344	9	154983104	155107786
A4901	9	154942758	155107786
E1506	9	154981911	155107786
A2929	9	154942189	155107819
A0179	9	154983104	155107856
A0115	9	154942758	155107941
A1824	9	154942758	155107941
A3260	9	154979510	155107941
E0170	9	154979510	155107941
E2858	9	154979510	155107941
A0173	9	154983093	155107978
A0477	9	154983093	155107978
A0994	9	154856301	155107978
A0890	9	154983136	155108199
B3687	9	154979510	155108199
E1037	9	154942758	155112987
A0089	9	154979629	155114203
A0708	9	154917686	155114203
A0949	9	154979442	155114203
A3128	9	154979442	155114203
A4273	9	154983104	155114203
A4466	9	154917686	155114203
E0135	9	154979578	155114203
E0455	9	154983136	155114203
E1649	9	154942758	155114203
A1420	9	154979629	155114919
A0231	9	154983093	155114968
A0741	9	154983093	155114968
A1172	9	154983136	155114968
E1062	9	154983104	155114968
A1802	9	154979442	155116473
B3697	9	154983093	155116473
A0642	9	154979442	155116521
A3593	9	154942758	155116521
A1665	9	154983136	155116781
A0449	9	154880284	155117515
A3090	9	154942758	155117515
A3762	9	154979546	155117515
A4298	9	154979442	155117515
A5761	9	154979442	155117515
E1152	9	154981869	155117515
A0349	9	154942167	155117866
A4223	9	154917686	155117866
A4974	9	154983136	155117866
E2685	9	155116781	155124109
E2807	9	155116521	155124161
A1847	9	155114919	155124610
A1911	9	154979629	155124610
B3215	9	155117668	155124649
E1151	9	155117515	155124649
E1456	9	155117515	155124649
E1572	9	155114919	155124649
E2149	9	155124109	155124649
A4092	9	154942758	155125744
A3661	9	154983093	155125748
B3302	9	154983093	155125748
A1456	9	155107978	155125838
E0353	9	155107978	155125838
E1473	9	155124610	155125838
E2384	9	155117866	155125838
A2537	9	155117515	155125913
E2493	9	154979510	155125913
A1432	9	154884259	155125962
A0602	9	155124161	155125974
E2280	9	155125962	155127181
B3059	9	155125974	155127201
A0484	9	155116473	155128918
A5107	9	154979442	155128918
E1593	9	154979578	155128918
E2784	9	155125974	155131645
E1091	9	155127201	155131724
A3720	9	155131724	155136616
A0913	9	155125832	155174377
A2199	9	155136593	155174377
A2525	9	155128918	155174377
A4517	9	155131724	155174377
E2338	9	155131645	155174377
A1473	9	155131645	155189913
A2011	9	155131645	155189913
A2957	9	155128958	155189913
A3749	9	155131645	155189913
A4275	9	155127201	155189913
A4531	9	155125913	155189913
E1038	9	155131645	155189913
E1133	9	155128958	155189913
E1901	9	155136593	155189913
E1983	9	155136593	155189913
E2005	9	155117868	155189913
E2159	9	155131645	155189913
A1418	9	155136593	155190690
A1827	9	155128918	155190690
A5095	9	155136593	155190690
E1030	9	155132297	155190690
E1876	9	155128409	155190690
E2013	9	155128409	155190690
A4275	9	155189913	155190705
A5732	9	155132297	155204612
B3703	9	155125913	155204612
A2243	9	155190690	155205587
A0713	9	155190690	155205603
A1828	9	155125974	155205603
B3203	9	155132297	155205603
E2296	9	155190705	155205617
A4531	9	155190705	155205764
E0660	9	155136593	155207101
A2180	9	155205647	155208158
A3553	9	155174377	155208158
A0328	9	155190690	155229862
A0974	9	155207101	155229862
A1257	9	155205603	155229862
E2882	9	155207101	155229862
E1042	9	155205647	155229864
E1433	9	155207122	155229864
A2797	9	155206202	155233181
A3289	9	155205603	155233937
E0867	9	155205647	155233937
A0052	9	155205603	155233989
A3491	9	155207101	155233989
A3663	9	155208158	155233989
A3726	9	154856557	155233989
A4294	9	155206202	155233989
E1370	9	154880310	155233989
E1482	9	155208199	155233989
E2686	9	155189913	155233989
E2859	9	155205603	155233989
A0896	9	155136593	155234012
A5478	9	155190813	155234012
A3587	9	155229864	155285409
E1359	9	155207101	155285409
E2448	9	155234118	155285409
A0279	9	155233989	155285464
A0577	9	155233989	155285464
A0966	9	155233989	155285464
A1954	9	155204612	155285464
A3003	9	155233989	155285464
A3244	9	155233989	155285464
A4260	9	155205764	155285464
B3554	9	155233989	155285464
B3689	9	155233989	155285464
E0210	9	155194886	155285464
E2566	9	155204612	155285464
E2886	9	155207101	155285464
E2936	9	155229864	155285464
E0305	9	155207101	155285465
A0193	9	155205764	155288208
A0703	9	155234083	155288208
A2367	9	155205764	155288208
A4168	9	155190813	155288208
A4823	9	155234069	155288208
A5700	9	155233989	155288208
E0166	9	155205764	155288208
E0277	9	155189913	155288208
E1996	9	155205764	155288208
E2440	9	155207101	155288208
A1383	9	155229864	155290193
A1069	9	155288208	155329732
A3569	9	155205679	155329732
A5555	9	155189913	155329732
B3175	9	155290193	155329732
A2798	9	155214100	155329875
A0902	9	155189913	155330005
A0954	9	155190813	155330005
A3254	9	155208158	155330005
E0560	9	155290173	155330005
A3102	9	155234083	155330007
A4585	9	155285464	155330007
E1126	9	155234069	155330007
A0279	9	155288208	155330404
A4898	9	155285409	155330404
E0130	9	155205603	155330404
E1599	9	155234210	155330404
E2132	9	155285409	155330404
E2304	9	155205603	155330404
A3101	9	155285465	155330441
A3716	9	155189913	155330441
A5336	9	155234012	155330441
E2968	9	155204612	155330441
A1665	9	155285464	155330444
A0286	9	155233989	155330458
A2094	9	154821553	155330458
E1251	9	155330441	155347398
E0464	9	155330444	155347535
A4223	9	155347530	155348510
B3433	9	155233989	155348510
A3101	9	155347512	155348996
A2634	9	155334990	155395529
B3087	9	155348996	155395529
B3139	9	155334990	155395529
E0286	9	155347530	155395529
E0454	9	155335661	155395529
A2508	9	155347530	155395626
E1596	9	155347535	155395626
A2684	9	155347398	155400511
A4442	9	155348510	155401586
A5048	9	155348996	155401586
B3400	9	155348996	155401586
E0220	9	155348510	155401586
A1025	9	155347512	155401660
A0698	9	155348510	155403288
A0953	9	155348510	155403288
A1089	9	155348510	155403288
A1337	9	155348510	155403288
A2639	9	155348510	155403288
A2702	9	155348510	155403288
B3191	9	155347535	155403288
B3724	9	155347512	155403288
E0170	9	155348510	155403288
E1361	9	155348510	155403288
E1954	9	155401660	155403288
E0757	9	155348510	155403315
A0045	9	155334990	155403480
E0541	9	155348510	155403480
E1745	9	155347512	155403506
E1975	9	155347512	155403506
A1135	9	155347512	155405936
A1850	9	155348996	155405942
A4949	9	155348996	155405942
A5449	9	155348510	155405945
B3208	9	155347512	155407007
A2675	9	155348510	155410632
E2036	9	155348510	155410632
A1820	9	155335744	155459465
E2735	9	155410632	155459465
A0214	9	155407144	155560058
A0920	9	155403480	155560058
A1431	9	155405945	155560058
A1992	9	155403288	155560058
A2006	9	155407007	155560058
A2086	9	155405618	155560058
A2655	9	155403501	155560058
A3749	9	155407007	155560058
A3784	9	155405621	155560058
A4114	9	155347505	155560058
A4148	9	155348510	155560058
A4309	9	155401586	155560058
A4574	9	155403480	155560058
A5434	9	155403480	155560058
B3568	9	155410632	155560058
E0867	9	155403501	155560058
E0907	9	155410632	155560058
E1577	9	155410613	155560058
E1705	9	155395626	155560058
E2195	9	155407327	155560058
E2611	9	155444839	155560058
E2696	9	155410613	155560058
E2744	9	155405942	155560058
A0483	9	155401586	155560082
A0574	9	155459465	155560082
A1780	9	155395626	155560082
A2709	9	155410632	155560082
A3043	9	155410613	155560082
A5102	9	155407007	155560082
B3513	9	155447645	155560082
E2327	9	155233989	155560082
A1612	9	155410613	155560108
A2397	9	155405936	155560108
A2526	9	155447647	155560108
A2676	9	155447647	155560108
B3268	9	155447631	155560108
A2148	9	155348510	155578274
E1788	9	155560108	155582993
E2940	9	155403480	155582993
E0629	9	155560108	155582996
A1153	9	155444943	155583119
A4999	9	155560082	155596463
A1635	9	155403480	155597268
A4846	9	155407144	155597268
A3358	9	155557570	155602193
E0127	9	155403480	155602193
E0820	9	155401586	155602193
E1886	9	155459465	155602193
A2808	9	155407328	155603243
B3458	9	155447631	155603243
B3521	9	155560082	155603243
E1479	9	155407328	155603243
A2425	9	155560058	155603383
A3279	9	155400565	155603708
B3150	9	155560058	155603708
A4784	9	155560058	155603731
A0240	9	155597268	155626121
A5635	9	155578274	155626121
E0459	9	155578274	155626121
A4200	9	155348510	155626134
A5072	9	155603098	155626134
E2436	9	155603607	155626134
A0297	9	155560082	155626316
A3266	9	155603792	155626316
A0352	9	155407118	155631123
A1446	9	155603792	155631123
E2344	9	155628572	155631132
B3085	9	155603624	155632278
B3399	9	155632278	155674123
A1963	9	155631129	155674180
E0656	9	155631129	155674180
A2685	9	155602193	155677096
A2769	9	155626316	155677096
E0543	9	155631132	155677096
E0618	9	155631123	155677096
E1502	9	155628579	155677096
E1586	9	155631132	155677096
E2474	9	155632278	155677096
A2173	9	155632268	155677686
A3441	9	155632278	155677686
A1685	9	155680053	155778616
A3802	9	155677648	155778616
B3337	9	155677686	155778616
E1192	9	155680053	155778616
E1688	9	155677686	155778616
A2522	9	155632268	155778649
E0838	9	155679911	155778649
E1815	9	155679920	155778649
A0727	9	155778649	155781893
A2646	9	155680053	155781901
A3104	9	155702093	155784029
A2063	9	155348510	155786827
B3167	9	155677686	155786827
A1059	9	155680053	155787046
A1839	9	155680053	155787046
A2860	9	155680053	155787046
A5969	9	155786787	155787046
E0821	9	155680053	155787046
A0838	9	155778616	155787103
A3133	9	155781893	155794225
A4417	9	155778616	155794225
B3439	9	155778616	155794225
E1683	9	155788913	155794225
A0866	9	155778616	155794448
A3072	9	155680053	155797069
A3782	9	155680053	155797122
A0180	9	155781893	155797142
A1053	9	155794448	155797142
A4100	9	155781893	155797142
E1867	9	155794522	155797142
E0073	9	155797142	155797734
A0555	9	155797133	155798272
A1066	9	155674123	155798272
A1382	9	155679707	155798272
A1644	9	155797133	155798272
E0630	9	155794515	155798272
E2601	9	155797122	155798272
A0423	9	155798272	155819665
A5366	9	155797743	155819665
A5524	9	155798272	155819665
E0895	9	155797142	155819665
A0555	9	155798272	155825166
