taxon	chr	start	end
14FL991793:250411066	7	178052189	178134651
13FL992800:250308905	7	178127548	178134661
14FL990958:250410168	7	178125826	178134661
13FL990686:250294981	7	178124201	178136152
13FL991656:250306278	7	178109385	178136152
13FL991794:250307557	7	178052189	178136152
13FL990966:250307206	7	178127548	178139354
13FL991447:250426689	7	178109150	178139354
13FL991684:250306304	7	178109195	178139354
13FL992761:250308835	7	178052189	178139354
14FL991353:250410635	7	178109195	178139354
14FL991543:250410842	7	178109195	178139354
14FL992797:250412095	7	178134661	178139354
13FL991304:250308530	7	178124201	178139360
14FL992236:250411540	7	178124201	178139360
13FL990380:250294624	7	178124201	178139518
13FL991687:250306307	7	178109195	178139518
14FL991976:250411277	7	178109195	178139518
14FL990500:250409659	7	178052201	178139740
13FL990830:250307055	7	178139518	178140394
13FL990322:250426665	7	178052201	178141394
13FL990918:250307170	7	178140352	178141394
13FL991869:250307655	7	178139884	178141394
13FL992272:250308098	7	178140352	178141394
13FL992676:250308723	7	178140352	178141394
14FL990092:250408033	7	178139354	178141394
14FL991519:250410824	7	178140352	178141394
14FL991588:250410909	7	178052201	178141394
14FL992854:250412157	7	178139354	178141394
14FL990332:250409449	7	178139354	178141418
13FL992105:250323795	7	178139884	178141496
14FL990415:250409550	7	178136152	178141496
14FL991587:250410908	7	178141616	178146881
13FL990822:250307048	7	178141616	178147918
13FL990882:250307135	7	178141616	178147918
13FL990953:250307197	7	178141616	178147918
13FL991201:250305862	7	178141616	178147918
13FL991458:250426692	7	178141616	178147918
13FL992422:250308301	7	178141616	178147918
13FL992525:250308425	7	178141496	178147918
13FL992994:250426847	7	178141616	178147918
14FL990410:250409545	7	178141616	178147918
14FL990696:250409883	7	178141616	178147918
14FL991070:250410296	7	178141616	178147918
14FL992201:250411518	7	178141616	178147918
14FL992492:250411781	7	178141616	178147918
14FL992635:250411930	7	178141616	178147918
14FL992866:250412165	7	178141616	178147918
14FL991382:250410665	7	178141616	178153005
14FL991390:250410672	7	178141616	178153005
13FL991827:250307588	7	178147918	178159436
13FL992540:250308440	7	178150345	178159436
14FL992033:250411329	7	178147994	178159436
14FL992634:250411929	7	178147918	178159436
14FL992745:250412056	7	178141616	178159436
13FL992307:250308159	7	178153005	178159439
13FL992516:250308416	7	178146881	178159439
14FL992642:250411937	7	178147918	178159439
14FL990687:250409876	7	178147918	178159546
14FL991404:250410685	7	178147918	178159546
13FL992197:250308041	7	178147918	178159897
14FL991063:250410289	7	178152994	178160731
14FL991076:250410301	7	178147918	178160731
14FL991323:250410578	7	178152994	178160731
14FL992740:250412049	7	178146885	178160960
13FL991553:250306152	7	178147918	178164874
14FL990158:250409258	7	178147918	178164874
14FL992448:250411723	7	178147918	178167110
13FL990455:250294726	7	178164874	178208118
13FL991261:250305921	7	178164874	178208118
13FL991615:250306240	7	178160731	178208118
13FL992043:250307842	7	178147918	178208118
14FL990201:250409298	7	178167126	178208118
14FL992525:250411811	7	178160218	178208118
14FL992837:250412117	7	178160960	178208118
13FL992266:250308092	7	178164874	178208128
14FL991146:250410395	7	178164878	178208128
13FL992106:250307922	7	178141394	178208532
13FL992834:250308933	7	178160960	178208532
13FL991302:250308528	7	178160218	178208685
14FL991775:250411055	7	178160960	178208685
13FL990263:250323666	7	178167126	178213627
14FL991783:250411060	7	178167126	178213627
14FL991562:250410887	7	178159546	178213633
13FL991763:250307542	7	178209729	178217846
14FL991386:250410668	7	178159546	178217846
14FL990853:250410045	7	178147918	178219298
13FL991860:250307647	7	178167126	178219515
13FL992657:250308708	7	178208210	178219620
14FL992704:250411989	7	178164874	178219620
14FL992760:250412067	7	178164874	178219620
14FL991238:250410501	7	178217846	178219713
14FL992190:250411477	7	178167126	178219713
13FL992392:250308269	7	178219515	178220130
14FL991446:250410756	7	178219789	178247531
14FL990944:250410154	7	178219796	178247554
14FL992888:250412182	7	178219796	178247554
13FL990223:250294421	7	178220130	178248668
14FL990644:250409807	7	178219796	178248737
13FL992590:250308484	7	178220130	178250611
13FL992165:250323853	7	178259288	178318627
13FL992385:250308232	7	178250619	178318627
14FL991705:250411012	7	178259288	178318627
14FL992435:250411713	7	178250619	178318627
13FL992720:250308795	7	178259288	178318717
14FL990115:250408049	7	178259288	178318717
14FL991068:250410294	7	178259288	178318717
13FL990452:250294723	7	178259288	178319192
13FL992844:250308942	7	178250619	178322861
14FL991725:250411019	7	178220130	178322861
13FL990203:250294405	7	178217867	178323713
13FL990881:250307134	7	178220130	178323713
13FL992081:250323773	7	178259288	178323713
13FL992760:250308834	7	178247430	178323713
14FL990367:250409508	7	178259288	178323713
14FL991809:250411081	7	178250619	178323713
14FL992162:250411457	7	178217867	178323713
14FL992018:250411314	7	178318627	178323724
13FL991074:250307335	7	178259288	178323750
13FL992004:250307812	7	178250619	178323750
14FL992432:250411710	7	178259288	178323750
14FL992563:250411839	7	178259288	178323750
13FL990639:250294907	7	178220130	178325972
13FL992505:250308408	7	178250619	178328450
14FL990541:250409689	7	178217867	178328450
14FL990146:250409249	7	178254749	178329091
14FL991534:250410836	7	178254749	178329091
13FL990407:250294650	7	178248737	178331044
14FL990583:250409760	7	178248668	178331044
13FL991216:250305877	7	178328661	178334265
13FL992489:250308362	7	178250243	178334265
13FL990227:250323633	7	178331044	178334400
13FL990114:250294330	7	178328661	178334504
14FL990810:250410012	7	178328661	178334504
13FL992008:250307815	7	178248737	178334711
13FL990709:250295004	7	178322861	178334774
13FL990846:250307069	7	178254749	178335172
14FL992090:250411407	7	178219596	178335538
13FL990758:250426766	7	178247531	178341808
13FL991601:250306196	7	178335538	178341808
14FL991115:250410338	7	178335266	178341808
13FL992384:250308231	7	178335537	178367647
13FL990731:250295024	7	178335524	178389495
13FL991644:250306267	7	178335790	178389495
14FL991032:250410261	7	178335166	178389495
14FL992053:250411346	7	178335850	178389495
14FL992163:250411458	7	178335524	178389495
14FL992764:250412070	7	178335266	178389495
13FL991887:250426711	7	178341808	178450427
14FL991403:250410684	7	178367709	178450427
14FL991428:250410708	7	178367709	178450427
14FL992455:250411727	7	178389495	178450427
13FL991021:250307285	7	178335538	178450523
13FL990211:250294412	7	178335266	178454181
13FL991136:250307423	7	178336090	178454181
14FL991142:250410392	7	178336352	178454181
14FL991243:250410506	7	178335850	178454181
14FL991809:250411081	7	178335266	178454181
14FL992062:250411354	7	178335850	178454301
13FL990366:250294613	7	178335524	178456192
13FL991586:250306183	7	178335052	178456192
14FL990037:250407990	7	178394022	178456192
13FL991931:250307712	7	178335524	178456311
14FL990972:250410180	7	178336352	178480787
13FL991334:250426675	7	178389495	178594137
13FL992068:250323764	7	178367647	178594137
13FL992087:250307905	7	178480787	178594137
13FL992981:250426836	7	178480787	178594137
14FL991171:250410418	7	178335892	178594137
14FL991504:250410810	7	178454181	178594137
14FL991855:250411151	7	178329091	178594137
14FL992081:250411400	7	178394022	178594137
14FL992554:250411833	7	178456192	178594137
14FL992316:250411590	7	178454301	178600474
14FL992327:250411599	7	178454301	178600474
13FL990544:250294804	7	178450427	178603108
13FL990581:250294867	7	178394022	178603108
13FL991141:250307428	7	178334405	178603108
13FL991190:250307472	7	178454181	178603108
13FL991220:250305881	7	178454301	178603108
13FL991405:250349545	7	178389495	178603108
13FL991947:250307759	7	178450427	178603108
13FL992120:250323809	7	178366879	178603108
13FL992294:250308150	7	178450427	178603108
13FL992536:250308436	7	178594137	178603108
13FL992886:250308969	7	178341808	178603108
14FL990453:250409618	7	178328450	178603108
14FL990466:250409630	7	178454301	178603108
14FL990623:250409790	7	178394041	178603108
14FL990816:250410017	7	178335524	178603108
14FL990999:250410205	7	178366838	178603108
14FL991044:250410271	7	178454181	178603108
14FL991374:250410657	7	178454181	178603108
14FL991448:250410758	7	178366838	178603108
14FL991485:250410793	7	178389495	178603108
14FL991520:250410825	7	178454301	178603108
14FL991550:250410847	7	178594137	178603108
14FL991577:250410900	7	178394022	178603108
14FL991808:250411080	7	178367647	178603108
14FL992713:250412029	7	178450427	178603108
14FL992940:250412219	7	178454181	178603108
13FL990682:250294977	7	178450427	178605931
13FL990730:250295023	7	178389495	178605931
13FL990750:250295042	7	178450427	178605931
13FL991034:250307299	7	178603108	178605931
13FL991045:250307308	7	178456311	178605931
13FL991231:250305891	7	178456311	178605931
13FL991732:250307519	7	178366879	178605931
13FL991745:250307529	7	178594137	178605931
13FL991989:250307797	7	178366838	178605931
13FL992139:250323828	7	178389495	178605931
13FL992577:250308473	7	178389495	178605931
14FL990017:250407974	7	178456311	178605931
14FL990103:250408039	7	178456192	178605931
14FL990469:250409633	7	178456311	178605931
14FL990523:250409676	7	178341808	178605931
14FL990582:250409759	7	178335172	178605931
14FL991116:250410339	7	178335524	178605931
14FL991614:250410917	7	178335537	178605931
14FL991967:250411269	7	178450427	178605931
14FL992022:250411318	7	178389495	178605931
14FL992060:250411352	7	178456192	178605931
14FL992403:250411690	7	178336352	178605931
14FL992444:250411719	7	178335524	178605931
14FL992502:250411790	7	178335524	178605931
14FL992808:250412104	7	178456192	178605931
13FL990094:250304414	7	178389495	178606559
13FL990131:250294345	7	178456311	178606559
13FL990344:250294592	7	178456311	178606559
13FL990725:250295018	7	178480787	178606559
13FL990789:250307018	7	178454181	178606559
13FL991031:250307296	7	178480787	178606559
13FL991913:250307694	7	178389495	178606559
13FL991992:250307800	7	178394022	178606559
13FL992926:250426783	7	178366879	178606559
13FL992937:250426795	7	178389495	178606559
13FL992944:250426802	7	178367647	178606559
13FL992995:250426848	7	178480787	178606559
14FL990149:250409250	7	178335892	178606559
14FL991137:250410389	7	178466175	178606559
14FL991256:250410517	7	178335892	178606559
14FL991415:250410696	7	178456192	178606559
14FL992050:250411343	7	178480787	178606559
14FL992263:250411556	7	178335266	178606559
14FL992389:250411679	7	178594137	178606559
14FL992486:250411778	7	178367721	178606559
14FL992616:250411910	7	178456311	178606559
13FL990361:250294609	7	178456192	178606680
13FL990178:250294386	7	178335524	178607607
13FL990338:250294586	7	178456311	178607607
14FL990699:250409886	7	178335524	178607607
14FL992348:250411612	7	178335524	178607607
13FL990509:250294774	7	178605931	178610128
13FL991145:250307431	7	178610128	178663069
13FL992939:250426797	7	178605931	178663069
13FL990102:250304419	7	178605931	178663131
13FL992035:250307834	7	178480787	178663131
13FL992148:250323838	7	178610128	178663131
13FL992696:250426757	7	178335242	178663131
14FL990136:250409241	7	178603108	178663131
14FL990203:250409300	7	178610128	178663131
14FL990512:250409669	7	178450427	178663131
14FL991173:250410420	7	178466175	178663131
14FL991984:250411286	7	178606559	178663131
14FL992023:250411319	7	178394022	178663131
13FL990288:250323690	7	178663377	178727962
13FL990598:250294877	7	178663439	178727962
13FL990769:250307000	7	178663197	178727962
13FL991128:250307416	7	178663377	178727962
13FL991732:250307519	7	178663364	178727962
14FL991106:250410330	7	178607616	178727962
14FL992597:250411863	7	178394022	178728062
14FL990615:250409783	7	178663197	178729330
13FL990964:250307205	7	178663762	178729478
14FL991628:250410927	7	178663458	178729478
13FL990256:250323660	7	178729650	178744790
13FL990387:250294632	7	178729650	178744790
14FL990532:250409681	7	178729650	178744790
14FL991088:250410313	7	178727962	178744790
14FL991302:250410560	7	178729416	178744790
13FL992110:250323800	7	178663762	178744874
13FL992898:250308980	7	178729637	178744984
14FL990135:250409240	7	178729637	178744984
14FL991935:250411215	7	178729650	178744984
13FL990266:250323670	7	178729478	178744990
13FL990934:250307182	7	178729650	178744990
13FL990497:250294765	7	178745081	178786422
14FL990592:250409766	7	178745081	178786422
14FL992899:250412191	7	178745081	178786422
14FL991606:250410916	7	178729650	178786719
13FL991886:250307669	7	178745081	178843838
14FL991060:250410286	7	178786422	178843838
13FL990762:250295054	7	178745081	178843841
13FL992403:250308280	7	178663143	178843841
14FL990333:250409450	7	178786422	178843841
14FL990990:250410197	7	178786422	178843841
14FL991290:250410548	7	178744984	178843841
14FL992476:250411772	7	178745081	178843841
13FL991639:250306265	7	178843841	178852264
13FL991729:250307516	7	178745081	178891614
13FL991804:250307567	7	178745081	178891614
14FL992267:250411559	7	178744984	178891614
13FL990296:250323698	7	178786719	178894351
13FL992046:250307844	7	178786422	178894351
13FL992155:250323843	7	178845583	178894421
13FL992468:250308341	7	178852264	178894421
13FL992578:250308474	7	178852264	178894421
13FL992838:250308937	7	178786422	178894914
13FL990489:250294756	7	178786719	178894988
13FL991932:250307713	7	178786422	178894988
13FL991965:250307776	7	178744984	178894988
13FL992570:250308467	7	178786719	178894988
14FL990302:250409426	7	178744984	178894988
14FL990465:250409629	7	178744990	178894988
14FL991407:250410688	7	178786719	178894988
14FL991821:250411091	7	178786422	178894988
14FL992271:250411561	7	178786719	178894988
14FL992383:250411673	7	178744984	178894988
14FL992841:250412118	7	178744984	178894988
13FL992762:250308836	7	178891614	178895011
13FL992787:250308861	7	178891614	178895011
13FL990134:250294348	7	178895011	178946217
14FL991014:250410214	7	178895051	178946217
14FL992476:250411772	7	178895072	178946217
13FL992915:250308997	7	178895072	178947125
13FL990295:250323697	7	178947125	179001918
13FL992695:250308741	7	178947125	179001918
13FL990455:250294726	7	178947125	179001919
14FL991746:250411032	7	178947125	179001919
14FL991864:250411160	7	178947125	179001919
14FL992393:250411682	7	178947125	179001919
14FL990519:250409673	7	178947083	179002292
13FL990686:250294981	7	178946289	179002394
13FL992660:250308710	7	178947125	179002394
13FL990457:250294727	7	178947125	179002416
14FL990678:250409866	7	178947125	179002416
13FL992343:250308193	7	178947125	179002449
13FL992127:250323816	7	178947125	179002465
13FL991935:250307716	7	178946217	179004430
14FL990475:250409638	7	178745081	179004430
14FL990640:250409803	7	178895072	179004430
14FL991548:250410845	7	179002394	179029766
14FL991945:250411224	7	179002394	179029766
14FL990358:250409499	7	179029731	179044929
13FL991152:250307437	7	178947125	179047530
14FL991488:250410796	7	179029731	179047648
14FL990003:250407965	7	179002421	179047666
13FL990152:250294366	7	178729650	179047721
13FL990996:250307260	7	178729650	179047721
13FL991815:250307577	7	179017365	179047721
13FL991997:250307805	7	178729650	179047721
13FL992789:250308863	7	179004430	179047721
13FL990407:250294650	7	179002312	179047726
13FL991535:250306138	7	179029731	179047726
14FL990609:250409778	7	178947125	179047839
14FL992734:250412045	7	178947125	179047839
13FL990793:250307022	7	178895011	179049026
13FL991121:250307408	7	178947083	179049026
13FL992167:250307981	7	179047839	179049026
13FL992787:250308861	7	178895011	179049026
13FL992920:250426777	7	179004430	179049026
14FL991290:250410548	7	178895011	179049026
14FL992513:250411801	7	179002394	179049026
13FL991367:250308584	7	179002394	179049824
14FL990377:250409516	7	179029766	179049824
14FL992490:250411780	7	179049824	179056180
13FL992733:250308807	7	179049026	179056212
14FL992401:250411688	7	179049026	179056212
13FL991143:250307429	7	179029766	179056227
13FL992345:250308195	7	179029731	179056227
14FL992092:250411411	7	179017365	179056295
14FL990467:250409631	7	179004430	179058680
13FL990144:250294359	7	179049026	179058739
13FL990673:250294970	7	179049824	179058739
13FL990859:250307082	7	179049026	179058739
13FL991065:250307328	7	178947125	179058739
13FL992035:250307834	7	179002465	179058739
14FL990206:250409303	7	179049026	179058739
14FL990797:250410002	7	178895072	179058739
13FL991499:250426698	7	179056212	179065943
13FL992584:250308479	7	179049824	179065943
14FL990141:250409245	7	179004430	179065943
14FL990175:250409273	7	179049026	179065943
14FL990624:250409791	7	179049824	179065943
14FL991298:250410556	7	179049026	179065943
14FL991769:250411049	7	179049824	179065943
13FL990242:250426656	7	179049026	179080021
13FL991612:250306237	7	179004430	179080021
13FL991864:250307650	7	179049803	179080021
14FL992177:250411466	7	179029766	179080021
14FL992458:250411730	7	179049026	179080021
14FL992565:250411841	7	179029766	179080021
13FL990008:250304338	7	179049026	179102788
13FL990352:250294600	7	179056212	179102788
13FL990448:250294720	7	179029766	179102788
13FL990554:250294844	7	179049026	179102788
13FL991444:250349577	7	179029766	179102788
13FL992114:250307929	7	179049824	179102788
13FL992378:250308226	7	179065943	179102788
13FL992395:250308272	7	179004430	179102788
13FL992398:250308275	7	179047839	179102788
13FL992549:250308448	7	179056212	179102788
13FL992893:250308974	7	178895011	179102788
13FL992904:250308986	7	179049026	179102788
14FL990108:250408044	7	179058680	179102788
14FL990144:250409247	7	179058739	179102788
14FL990233:250409362	7	179049026	179102788
14FL990343:250409490	7	179058739	179102788
14FL990431:250409566	7	179049026	179102788
14FL990513:250409670	7	179049026	179102788
14FL990565:250409742	7	179049026	179102788
14FL990575:250409754	7	179004430	179102788
14FL990642:250409805	7	179047839	179102788
14FL991160:250410409	7	179049026	179102788
14FL991202:250410443	7	179058739	179102788
14FL991283:250410543	7	179049026	179102788
14FL991649:250410939	7	179056212	179102788
14FL991677:250410960	7	179056212	179102788
14FL991952:250411227	7	179049026	179102788
14FL992198:250411484	7	179002416	179102788
14FL992355:250411649	7	179049026	179102788
14FL992394:250411683	7	179029766	179102788
14FL992596:250411862	7	179049026	179102788
14FL992761:250412068	7	179029766	179102788
13FL991603:250306198	7	179049824	179104253
13FL992248:250308079	7	179056196	179104253
13FL992786:250308860	7	179065943	179104253
14FL990839:250410034	7	179065943	179104253
14FL991044:250410271	7	179065943	179104253
14FL992732:250412043	7	179047648	179104253
13FL990809:250307037	7	179002394	179104806
13FL991440:250426687	7	179058739	179104806
13FL992492:250308395	7	179058739	179104806
13FL992497:250308400	7	179065943	179104806
14FL990292:250409416	7	179065943	179104806
14FL992460:250411731	7	179065943	179104806
13FL990966:250307206	7	179104253	179105376
13FL991048:250307311	7	179058739	179105376
13FL992292:250308148	7	179058739	179105376
14FL992675:250411964	7	179058739	179105376
13FL991444:250349577	7	179105376	179111901
13FL990682:250294977	7	179105376	179111904
14FL990530:250409679	7	179049026	179111904
14FL992575:250411849	7	179058680	179111904
14FL992799:250412097	7	179102788	179111904
13FL990881:250307134	7	179065943	179113390
14FL992746:250412057	7	178786719	179113390
14FL990521:250409675	7	179058739	179113735
13FL990730:250295023	7	179105376	179129900
14FL990344:250409491	7	179116275	179129900
14FL992800:250412098	7	179113843	179172528
13FL990964:250307205	7	179058739	179172538
13FL991067:250307330	7	179129999	179172538
13FL991190:250307472	7	179129900	179172538
13FL991624:250306248	7	179116257	179172538
13FL992294:250308150	7	179129999	179172538
13FL990760:250295052	7	179105376	179172558
13FL991112:250307401	7	179129900	179172558
13FL991521:250306125	7	179129999	179172558
13FL992422:250308301	7	179065943	179172558
13FL992539:250308439	7	179129900	179172558
13FL992692:250308738	7	179065943	179172558
13FL990586:250294870	7	179172558	179174840
13FL992161:250323849	7	179058739	179175232
13FL991586:250306183	7	179175008	179237516
13FL992345:250308195	7	179175008	179237516
14FL990854:250410046	7	179174926	179237516
14FL992389:250411679	7	179174926	179237516
14FL992554:250411833	7	179175008	179237516
13FL990023:250304353	7	179172538	179273290
13FL990135:250294349	7	179174926	179273290
13FL990175:250294385	7	179174926	179273290
13FL990227:250323633	7	179174926	179273290
13FL990295:250323697	7	179174926	179273290
13FL990317:250323716	7	179172538	179273290
13FL990352:250294600	7	179175008	179273290
13FL990517:250294781	7	179172538	179273290
13FL990725:250295018	7	179175008	179273290
13FL990731:250295024	7	179174926	179273290
13FL990827:250307053	7	179174926	179273290
13FL990882:250307135	7	179175008	179273290
13FL990890:250307143	7	179174926	179273290
13FL990953:250307197	7	179175008	179273290
13FL991031:250307296	7	179175008	179273290
13FL991045:250307308	7	179174926	179273290
13FL991074:250307335	7	179172538	179273290
13FL991152:250307437	7	179174926	179273290
13FL991220:250305881	7	179174926	179273290
13FL991615:250306240	7	179172538	179273290
13FL991656:250306278	7	179175008	179273290
13FL991687:250306307	7	179174926	179273290
13FL991804:250307567	7	179175008	179273290
13FL991827:250307588	7	179174926	179273290
13FL991855:250307643	7	179174926	179273290
13FL991860:250307647	7	179175008	179273290
13FL991992:250307800	7	179174926	179273290
13FL992081:250323773	7	179174926	179273290
13FL992102:250323792	7	179174926	179273290
13FL992114:250307929	7	179172538	179273290
13FL992483:250308356	7	179174926	179273290
13FL992565:250308463	7	179175008	179273290
13FL992590:250308484	7	179174926	179273290
13FL992614:250308666	7	179174926	179273290
13FL992621:250308671	7	179172538	179273290
13FL992760:250308834	7	179174926	179273290
13FL992761:250308835	7	179174926	179273290
13FL992786:250308860	7	179172538	179273290
13FL992799:250308904	7	179172538	179273290
13FL992995:250426848	7	179172538	179273290
14FL990028:250407982	7	179172538	179273290
14FL990106:250408042	7	179175008	179273290
14FL990201:250409298	7	179174926	179273290
14FL990431:250409566	7	179172538	179273290
14FL991068:250410294	7	179172538	179273290
14FL991137:250410389	7	179172538	179273290
14FL991260:250410520	7	179175232	179273290
14FL991488:250410796	7	179174926	179273290
14FL991621:250410922	7	179175232	179273290
14FL991744:250411030	7	179174926	179273290
14FL991793:250411066	7	179174926	179273290
14FL991798:250411070	7	179172538	179273290
14FL991821:250411091	7	179174926	179273290
14FL991945:250411224	7	179172538	179273290
14FL992023:250411319	7	179174926	179273290
14FL992050:250411343	7	179175008	179273290
14FL992163:250411458	7	179174926	179273290
14FL992515:250411803	7	179174926	179273290
14FL992620:250411913	7	179174926	179273290
14FL992758:250412065	7	179174926	179273290
14FL992782:250412083	7	179174926	179273290
14FL992837:250412117	7	179174926	179273290
14FL992854:250412157	7	179174926	179273290
14FL992979:250412244	7	179172538	179273290
13FL990410:250294653	7	179174926	179273299
13FL990452:250294723	7	179174926	179273299
13FL990996:250307260	7	179172538	179273299
13FL991182:250307465	7	179174926	179273299
13FL991517:250306120	7	179174926	179273299
13FL991691:250306311	7	179172538	179273299
13FL992143:250323832	7	179174926	179273299
13FL992384:250308231	7	179174926	179273299
13FL992577:250308473	7	179174926	179273299
13FL992584:250308479	7	179174926	179273299
13FL992672:250308719	7	179174926	179273299
13FL992741:250308814	7	179174926	179273299
14FL990103:250408039	7	179174926	179273299
14FL990135:250409240	7	179174926	179273299
14FL990624:250409791	7	179174926	179273299
14FL991890:250411180	7	179174926	179273299
14FL991903:250411191	7	179174926	179273299
14FL992053:250411346	7	179174926	179273299
14FL992490:250411780	7	179174926	179273299
13FL990016:250304347	7	179174926	179274977
13FL990052:250304381	7	179174926	179274977
13FL990094:250304414	7	179056212	179274977
13FL990114:250294330	7	179174926	179274977
13FL990144:250294359	7	179174926	179274977
13FL990152:250294366	7	179172538	179274977
13FL990164:250294376	7	179172538	179274977
13FL990263:250323666	7	179175008	179274977
13FL990296:250323698	7	179174840	179274977
13FL990318:250323717	7	179174926	179274977
13FL990356:250294604	7	179174926	179274977
13FL990557:250294847	7	179174926	179274977
13FL990576:250294863	7	179174926	179274977
13FL990794:250307023	7	179174926	179274977
13FL990854:250307077	7	179175008	179274977
13FL990891:250307144	7	179175008	179274977
13FL990925:250426672	7	179174840	179274977
13FL991083:250307344	7	179174926	179274977
13FL991084:250307345	7	179175232	179274977
13FL991128:250307416	7	179174983	179274977
13FL991129:250307417	7	179174840	179274977
13FL991143:250307429	7	179175232	179274977
13FL991230:250305890	7	179175232	179274977
13FL991261:250305921	7	179174926	179274977
13FL991291:250305946	7	179175232	179274977
13FL991321:250308545	7	179174926	179274977
13FL991323:250308546	7	179174926	179274977
13FL991351:250308569	7	179174926	179274977
13FL991367:250308584	7	179174840	179274977
13FL991369:250308586	7	179174926	179274977
13FL991438:250349573	7	179174926	179274977
13FL991553:250306152	7	179174926	179274977
13FL991574:250306172	7	179174926	179274977
13FL991598:250306194	7	179175232	179274977
13FL991603:250306198	7	179174926	179274977
13FL991613:250306238	7	179174840	179274977
13FL991797:250307560	7	179172538	179274977
13FL991814:250307576	7	179174926	179274977
13FL991903:250307686	7	179175232	179274977
13FL991918:250307699	7	179175232	179274977
13FL991932:250307713	7	179175232	179274977
13FL991950:250307762	7	179175232	179274977
13FL992046:250307844	7	179174840	179274977
13FL992068:250323764	7	179174926	179274977
13FL992103:250323793	7	179175232	179274977
13FL992132:250323821	7	179174926	179274977
13FL992169:250308014	7	179174840	179274977
13FL992266:250308092	7	179175232	179274977
13FL992292:250308148	7	179175232	179274977
13FL992315:250308167	7	179174926	179274977
13FL992353:250308203	7	179174926	179274977
13FL992379:250308227	7	179174926	179274977
13FL992392:250308269	7	179172538	179274977
13FL992469:250308342	7	179172538	179274977
13FL992494:250308397	7	179175008	179274977
13FL992516:250308416	7	179174926	179274977
13FL992676:250308723	7	179175232	179274977
13FL992710:250308786	7	179174926	179274977
13FL992898:250308980	7	179174926	179274977
13FL992907:250308989	7	179174926	179274977
13FL992937:250426795	7	179175008	179274977
14FL990012:250407970	7	179174926	179274977
14FL990332:250409449	7	179172538	179274977
14FL990343:250409490	7	179175232	179274977
14FL990414:250409549	7	179174840	179274977
14FL990418:250409553	7	179174840	179274977
14FL990475:250409638	7	179174926	179274977
14FL990523:250409676	7	179174926	179274977
14FL990571:250409750	7	179172538	179274977
14FL990614:250409782	7	179174926	179274977
14FL990687:250409876	7	179172538	179274977
14FL990896:250410083	7	179172538	179274977
14FL990972:250410180	7	179174926	179274977
14FL991014:250410214	7	179174926	179274977
14FL991063:250410289	7	179175232	179274977
14FL991084:250410309	7	179175232	179274977
14FL991088:250410313	7	179174926	179274977
14FL991106:250410330	7	179175008	179274977
14FL991115:250410338	7	179174840	179274977
14FL991134:250410386	7	179174926	179274977
14FL991142:250410392	7	179175008	179274977
14FL991283:250410543	7	179172538	179274977
14FL991324:250410579	7	179174840	179274977
14FL991335:250410588	7	179174926	179274977
14FL991495:250410803	7	179172538	179274977
14FL991504:250410810	7	179175008	179274977
14FL991531:250410834	7	179174840	179274977
14FL991560:250410885	7	179175232	179274977
14FL991575:250410896	7	179174926	179274977
14FL991649:250410939	7	179172538	179274977
14FL991783:250411060	7	179172538	179274977
14FL991893:250411183	7	179174840	179274977
14FL992024:250411320	7	179175232	179274977
14FL992060:250411352	7	179174926	179274977
14FL992062:250411354	7	179174926	179274977
14FL992150:250411448	7	179174926	179274977
14FL992186:250411474	7	179174926	179274977
14FL992198:250411484	7	179174840	179274977
14FL992242:250411545	7	179174926	179274977
14FL992314:250411589	7	179175232	179274977
14FL992331:250411601	7	179172538	179274977
14FL992394:250411683	7	179174840	179274977
14FL992474:250411771	7	179174840	179274977
14FL992486:250411778	7	179172538	179274977
14FL992492:250411781	7	179174926	179274977
14FL992502:250411790	7	179174926	179274977
14FL992524:250411810	7	179174926	179274977
14FL992648:250411943	7	179174926	179274977
14FL992650:250411944	7	179174840	179274977
14FL992899:250412191	7	179174926	179274977
13FL990055:250304384	7	179174926	179275040
13FL990343:250294591	7	179175008	179275040
13FL990393:250294637	7	179174926	179275040
13FL990593:250294874	7	179174926	179275040
13FL990673:250294970	7	179174926	179275040
13FL991136:250307423	7	179175008	179275040
13FL991141:250307428	7	179175008	179275040
13FL991506:250306108	7	179175008	179275040
13FL991639:250306265	7	179174926	179275040
13FL991732:250307519	7	179174926	179275040
13FL991786:250307555	7	179174926	179275040
13FL991866:250307652	7	179175008	179275040
13FL992378:250308226	7	179174926	179275040
13FL992485:250308358	7	179175008	179275040
13FL992733:250308807	7	179175008	179275040
13FL992765:250308840	7	179175008	179275040
14FL990367:250409508	7	179174926	179275040
14FL990530:250409679	7	179172538	179275040
14FL990637:250409801	7	179174926	179275040
14FL990923:250410137	7	179174926	179275040
14FL991348:250410630	7	179175008	179275040
14FL991404:250410685	7	179172538	179275040
14FL991584:250410905	7	179174926	179275040
14FL991683:250410965	7	179174926	179275040
14FL991976:250411277	7	179174926	179275040
14FL992267:250411559	7	179174926	179275040
14FL992622:250411915	7	179175008	179275040
14FL992853:250412156	7	179174926	179275040
14FL992866:250412165	7	179172538	179275040
13FL990028:250304358	7	179172621	179275049
13FL990142:250294357	7	179174926	179275049
13FL990598:250294877	7	179172621	179275049
13FL990604:250294882	7	179172621	179275049
13FL991464:250349596	7	179174926	179275049
13FL992105:250323795	7	179172621	179275049
13FL992163:250323851	7	179172621	179275049
13FL992306:250308158	7	179172621	179275049
